"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"3013_163.04_2.6",3013,163.038923377368,2.5569917210084,"C9H8O4"
"3019_259.21_9",3019,259.205665348069,9.01222634421053,"C18H26O"
"3041_171.11_1.7",3041,171.11276382997,1.67016126805556,"C8H16N2O3"
"3058_144.08_2.4",3058,144.08092822835,2.41172755890411,"C10H11NO"
"3065_122.1_1.9",3065,122.096710685922,1.89075671764706,"C8H11N"
"3073_166.09_1.8",3073,166.086200187453,1.84781717317073,"C9H11NO2"
"3095_497.31_7.4",3095,497.310876898762,7.35938964054054,"C27H46O9"
"3103_172.13_3.1",3103,172.133201847231,3.06615670731707,"C9H17NO2"
"3108_175.02_0.8",3108,175.023658180431,0.82365858825,"C6H8O7"
"3111_291.14_1.9",3111,291.14496577482,1.92193513692308,"C14H20N4O4"
"3132_273.08_3.1",3132,273.075937670967,3.0625306744186,"C15H12O5"
"3136_490.18_0.6",3136,490.17679806788,0.642341934605263,"C22H33N3O5S"
"3137_407.35_11.1",3137,407.351802504797,11.1356790963855,"C26H46O3"
"3152_304.18_5.7",3152,304.175504110693,5.66368733170732,"C14H27NO7"
"3186_322.27_6.9",3186,322.274193615116,6.87254507894737,"C20H35NO2"
"3187_296.29_9.7",3187,296.294864760084,9.74859401559633,"C19H37NO"
"3194_160.08_1.3",3194,160.075620181159,1.33282374675325,"C10H11NO2"
"3197_177.05_5.8",3197,177.054700711878,5.77740559756098,"C10H10O4"
"3198_343.14_3",3198,343.136866380096,2.968148115,"C14H24O8"
"320_250.09_1.5",320,250.093306777939,1.54438442898551,"C10H13N5O4"
"3206_337.14_2.3",3206,337.139518270411,2.29783192461538,"C16H22N2O7"
"3209_564.34_5",3209,564.337709314855,5.00987274117647,"C23H45N7O9"
"3213_483.3_2.9",3213,483.296023163266,2.91607122608696,"C27H40N4O5"
"3220_394.24_4.2",3220,394.243559554727,4.20627328918919,"C18H35NO8"
"3236_296.07_1.4",3236,296.06590090588,1.41770627526882,"C8H20NO6P"
"3241_579.17_3.1",3241,579.170096318201,3.12769109772727,"C23H26N6O12"
"3250_148.06_0.6",3250,148.060460829634,0.626451561478261,"C5H9NO4"
"3259_218.14_3.1",3259,218.138805901191,3.13132214952381,"C10H19NO4"
"3281_298.1_2",3281,298.096773458054,2.00355502564102,"C11H15N5O3S"
"3307_304.26_8.7",3307,304.263725497663,8.70707972336449,"C20H33NO"
"3313_254.25_6.1",3313,254.247915651355,6.10723856857143,"C16H33NO2"
"3333_356.21_4",3333,356.206756898884,3.990598252,"C18H29NO6"
"3342_340.15_3.5",3342,340.154294020821,3.5266795375,"C20H21NO4"
"3355_184.07_0.6",3355,184.073339844466,0.632395833454546,"C5H14NO4P"
"3360_226.18_4.8",3360,226.180165267592,4.84503849268293,"C13H25NO3"
"3371_188.13_2.9",3371,188.128170416607,2.87190514796748,"C9H17NO3"
"3375_260.19_3.2",3375,260.185679893653,3.15726983217391,"C13H25NO4"
"3379_251.14_1.8",3379,251.138786557956,1.77927260126582,"C13H18N2O3"
"3382_245.09_3.2",3382,245.092019997644,3.20156350392157,"C13H14N2O4"
"3387_455.12_2.5",3387,455.116033612662,2.46973971212121,"C18H24O12"
"3400_163.04_1.8",3400,163.038637245525,1.77877018319328,"C9H8O4"
"3405_265.15_2.5",3405,265.15466792084,2.49787677425743,"C14H20N2O3"
"3417_542.32_7.5",3417,542.321835055836,7.48144244851485,"C26H50NO7P"
"3425_229.15_2",3425,229.154564867147,1.98502547184466,"C11H20N2O3"
"3447_310.2_4.5",3447,310.201059130642,4.54254098888889,"C17H27NO4"
"3454_469.24_4.8",3454,469.243179024524,4.76284979215686,"C24H36O9"
"347_233.15_1.8",347,233.149456582482,1.82264755955056,"C10H20N2O4"
"3490_182.08_1.6",3490,182.081266202435,1.61847640650406,"C9H11NO3"
"351_372.13_2.6",351,372.129154323466,2.57835796969697,"C17H17N5O5"
"3517_288.25_6.7",3517,288.253337084762,6.70723579512195,"C16H33NO3"
"3533_294.24_5.6",3533,294.242919786557,5.59526464464286,"C18H33NO3"
"3535_170.12_2.9",3535,170.117557184483,2.8716619601626,"C9H17NO3"
"3536_217.15_2.4",3536,217.154790998385,2.39442214938272,"C10H20N2O3"
"354_323.08_2.4",354,323.075906020212,2.44478368846154,"C15H16O9"
"3544_394.24_2.4",3544,394.243971109865,2.4433302859375,"C18H35NO8"
"3550_538.39_9.1",3550,538.386847363188,9.05415291428571,"C27H56NO7P"
"3552_654.3_2.7",3552,654.296901605331,2.67287067692308,"C29H51NO11S2"
"3557_271.08_1.4",3557,271.080705560876,1.38968459347826,"C6H15N4O6P"
"3574_431.38_9.6",3574,431.384637960507,9.63758820533333,"C27H52O2"
"3585_352.32_8.9",3585,352.320820134322,8.9186830699187,"C22H41NO2"
"3602_353.15_3.8",3602,353.149782980723,3.82792177419355,"C20H20N2O4"
"3604_610.27_3.3",3604,610.270257247923,3.32923189649123,"C24H45NO15"
"3616_420.21_3.4",3616,420.213241835772,3.40190517288136,"C21H29N3O6"
"3622_181.05_2.3",3622,181.049557077721,2.29474055280899,"C9H8O4"
"3625_148.06_1.4",3625,148.060419936616,1.36831451523809,"C5H9NO4"
"3637_518.32_7.9",3637,518.32167997568,7.85463195773196,"C24H50NO7P"
"3649_235.14_1.9",3649,235.144281566086,1.87054395866667,"C13H18N2O2"
"3650_768.59_10.6",3650,768.59026422092,10.6100908055556,"C44H82NO7P"
"3658_261.15_6.4",3658,261.148555232852,6.42195483211009,"C16H22O4"
"3659_280.26_8.9",3659,280.26352288471,8.85417167560975,"C18H35NO2"
"366_310.16_2.6",366,310.164937252145,2.56977785862069,"C16H23NO5"
"3666_204.12_1.6",3666,204.12314747814,1.59253432066116,"C9H17NO4"
"3669_189.14_2.5",3669,189.138202668549,2.54314404166667,"C12H16N2"
"3673_280.26_7.3",3673,280.263420539174,7.29029098780487,"C18H33NO"
"3682_296.07_1.4",3682,296.065878837752,1.44508387634409,"C8H20NO6P"
"3685_284.29_10",3685,284.294790314505,10.0185561869919,"C18H37NO"
"3688_256.08_0.7",3688,256.081573576981,0.650174397058824,"C11H13NO6"
"3690_454.29_7.8",3690,454.292789198485,7.82257092931034,"C21H44NO7P"
"37_370.3_7.2",37,370.295247185473,7.18248075,"C21H39NO4"
"3704_283.18_2.3",3704,283.175099629114,2.2825166504065,"C12H26O7"
"3716_268.26_8.9",3716,268.263501597883,8.91353237345132,"C17H35NO2"
"372_275.15_2.5",372,275.150331066776,2.49674297419355,"C14H20N4O3"
"3730_278.25_8.2",3730,278.247827148691,8.1834970625,"C18H31NO"
"3731_298.27_7.9",3731,298.274050953109,7.85233646747967,"C18H35NO2"
"3768_278.25_6.8",3768,278.247885355624,6.76160603333333,"C18H31NO"
"3770_336.33_10.2",3770,336.326453968764,10.2020143644068,"C22H43NO2"
"3774_441.2_4",3774,441.202429772581,4.014181775,"C24H28N2O6"
"3791_353.27_7.4",3791,353.268428569603,7.36900315612245,"C21H36O4"
"3796_229.15_1.2",3796,229.154691617636,1.221778996875,"C11H20N2O3"
"3829_311.16_9",3829,311.16447374053,9.03817607058823,"C20H22O3"
"3850_386.12_2.6",3850,386.122257786943,2.5967813,"C20H19NO7"
"3859_368.11_3.1",3859,368.112369793823,3.13445663333333,"C20H17NO6"
"3875_311.16_7.5",3875,311.164716325882,7.5056005735849,"C20H22O3"
"388_775.21_4",388,775.206818498933,3.95447328571429,"C34H40O19"
"3891_496.34_7.9",3891,496.339743204405,7.85497826585366,"C24H50NO7P"
"390_165.08_1.4",390,165.076098522703,1.38244283211009,"C6H14O6"
"3915_537.21_2.9",3915,537.207718599902,2.93180080769231,"C20H29N10O6P"
"3916_354.34_9.4",3916,354.336750218378,9.44485781393443,"C22H43NO2"
"3919_247.13_4.1",3919,247.132570738279,4.11243285294117,"C15H20O4"
"3921_497.31_2.9",3921,497.312104666012,2.85464813333333,"C28H42N4O5"
"393_251.16_0.5",393,251.160182331906,0.509688380116279,"C10H22N2O5"
"394_451.12_3.4",394,451.123048853269,3.43736690740741,"C21H22O11"
"3940_138.06_0.7",3940,138.055052335236,0.656884118442623,"C7H7NO2"
"3948_177.1_1.8",3948,177.102238405332,1.75103335921053,"C10H12N2O"
"395_349.05_0.8",395,349.054527734799,0.787743121764706,"C10H13N4O8P"
"3973_226.22_5.3",3973,226.216637497983,5.30284287582418,"C14H29NO2"
"3990_384.14_3.7",3990,384.143848714717,3.69671938076923,"C21H21NO6"
"3991_307.04_1.2",3991,307.043662947929,1.1666835556701,"C10H12N4O5"
"3994_322.27_7.9",3994,322.274089780245,7.90268615945945,"C20H35NO2"
"3995_314.14_3.1",3995,314.139136759644,3.06040223333333,"C18H19NO4"
"3997_165.08_1.5",3997,165.076193644633,1.54027111743119,"C6H14O6"
"4031_137.05_1.1",4031,137.045891301932,1.14814528362069,"C5H4N4O"
"4037_186.11_2.6",4037,186.112482969603,2.60840451709402,"C9H15NO3"
"4038_168.1_1",4038,168.102052327159,0.95423230393617,"C9H13NO2"
"4050_496.34_7.7",4050,496.339780507068,7.68027134392523,"C24H50NO7P"
"4055_156.08_1.5",4055,156.076704754577,1.47326859756098,"C6H9N3O2"
"4139_277.17_2.2",4139,277.166000154098,2.17463267746479,"C14H20N4O2"
"4155_621.3_7.6",4155,621.303371656458,7.55341992647059,"C29H49O12P"
"4157_271.08_1.4",4157,271.080602011603,1.44661560322581,"C6H15N4O6P"
"4164_162.11_0.6",4164,162.112492296058,0.622624906967213,"C7H15NO3"
"4174_496.34_7.6",4174,496.340404261768,7.57393076666667,"C24H50NO7P"
"4184_467.12_2.4",4184,467.118715288359,2.43625433333333,"C21H22O12"
"4186_468.31_6.9",4186,468.308797796672,6.94860286489362,"C22H46NO7P"
"4198_236.08_0.5",4198,236.079691701098,0.547112819278351,"C9H15N3O2"
"4200_215.14_1.6",4200,215.139083672475,1.577196187,"C10H18N2O3"
"4205_328.21_3.8",4205,328.211802764857,3.79345108823529,"C17H31NO6"
"421_227.18_2",421,227.175434902376,1.99276284482759,"C12H24N2O3"
"4214_337.19_2.3",4214,337.187273846185,2.33206771071429,"C16H24N4O4"
"4233_210.09_3",4233,210.088938539461,3.01996075130435,"C7H18NO5P"
"424_569.17_5.3",424,569.165569852077,5.33196836428571,"C29H28O12"
"4243_669.17_3.2",4243,669.165759658969,3.155120635,"C29H32O18"
"4247_215.09_0.5",4247,215.087768855972,0.513758564342105,"C8H11BFNO4"
"4254_252.11_1.1",4254,252.109011973085,1.13589311777778,"C10H13N5O3"
"4265_261.14_2.2",4265,261.144646840298,2.17798201827957,"C11H20N2O5"
"4272_291.1_3.2",4272,291.097626546559,3.20065023066667,"C14H14N2O5"
"428_578.38_7.9",428,578.382035107987,7.89972845263158,"C29H56NO8P"
"4285_241.15_2",4285,241.154221558628,2.04507430578512,"C12H20N2O3"
"43_307.18_2.2",43,307.176527024519,2.24661596964286,"C15H22N4O3"
"430_178.04_3.3",430,178.0354180686,3.26847430731707,"C6H11NOS2"
"4312_278.25_7",4312,278.247880823579,6.98990878907563,"C18H31NO"
"4317_281.11_2.1",4317,281.114847290264,2.10749764583333,"C13H16N2O5"
"4326_339.07_2.9",4326,339.071773838813,2.86184505945946,"C15H14O9"
"4329_146.12_0.7",4329,146.11759526415,0.65965990338843,"C7H15NO2"
"4330_270.28_9.6",4330,270.279144412782,9.61627077704918,"C17H35NO"
"436_465.14_3.1",436,465.137647503215,3.08047584666667,"C22H26O12"
"4361_180.1_2.4",4361,180.101717656466,2.40246837227723,"C10H13NO2"
"4368_256.26_9.1",4368,256.263489638169,9.06911124552846,"C16H33NO"
"4380_131.13_0.5",4380,131.12928205951,0.52667170655914,"C5H14N4"
"4394_238.11_3.3",4394,238.107510502252,3.31387510821918,"C12H15NO4"
"44_373.11_2.3",44,373.112662704554,2.2955063537037,"C16H20O10"
"4411_158.08_1.8",4411,158.081233513885,1.75774874308943,"C7H11NO3"
"4413_599.16_2.3",4413,599.160571871716,2.28124896904762,"C26H30O16"
"4416_271.08_0.7",4416,271.080923623057,0.662468795368421,"C6H15N4O6P"
"4418_175.12_2.4",4418,175.123263245911,2.431800312,"C11H14N2"
"4437_251.14_1.9",4437,251.13868336153,1.86581834742268,"C13H18N2O3"
"4445_156.08_1.3",4445,156.076727704852,1.33742044634146,"C6H9N3O2"
"4451_229.15_1.8",4451,229.154648024023,1.82406129896907,"C11H20N2O3"
"446_232.15_1.9",446,232.154330494444,1.90172899756098,"C11H21NO4"
"4465_181.05_2.6",4465,181.049575420076,2.56752815949367,"C9H8O4"
"4467_395.13_2.3",4467,395.131612779251,2.31050610833333,"C17H24O9"
"4470_147.11_0.5",4470,147.112856996077,0.547847265882353,"C6H14N2O2"
