cluster index	parent mass	RTMean
101	227.1753995909256	2.2598455100000003
102	450.1607820311102	2.1751612088888885
103	350.2175315100079	3.188396930434781
104	771.2463531503106	2.2677894344827587
105	433.23226929052726	2.181743692307692
106	298.1648254409993	4.688141450000001
107	206.066875117014	4.404903392682928
108	327.2012072308022	2.4834795406504067
109	709.4446626565231	4.295027541176469
110	691.4023105628754	8.798660458749998
111	375.1159612821747	2.0828206574468084
112	611.1605805065104	2.453692166666667
113	225.1485176103141	2.6782300647619053
114	413.12029520670575	3.8714508666666654
115	792.5612848556754	11.019360168831168
116	187.1189193734131	0.6362054775
117	593.4408126831055	10.170518349999998
118	451.2330255290022	4.766222651219511
119	350.27051099280806	8.220266491666669
120	482.86044446183865	10.251706588235294
121	152.1120351155599	2.1564487333333333
122	223.0607203208062	3.240792253225807
123	287.28013472346635	2.701635181818182
124	353.1342578850556	2.0660144594202894
125	235.1441552751421	2.028503434
126	697.1611328125	3.2219833333333336
127	510.3558264180298	8.310944082999999
128	337.1754311465183	2.3647357
129	591.204625059225	2.9100960092307693
130	502.11913045247394	1.9004208333333328
131	353.2300293923494	5.492873602631579
132	313.2734589322743	8.791863812359553
133	328.9153900182813	0.520178006
134	382.1287563568905	3.175594852941176
135	507.1489667904663	4.066755825
136	221.0419446592589	1.3556583797297297
137	538.228138078962	3.139620545714286
138	174.18527115370253	3.8308484229508215
139	255.06544113255308	5.80329045
140	366.3004434206372	8.561271992000002
141	375.2041154403409	2.6023279818181817
142	386.29078674550783	6.575431706666666
143	309.133148671403	3.3522791020833336
144	483.1277058919271	3.6149674
145	364.32118328356273	7.15106962837838
146	434.2749605463763	2.9582741014285707
147	538.219650543093	3.553626517857143
148	518.3325101420804	4.105646565384616
149	386.3266104431585	7.169390838709676
150	599.4095146288038	6.705587006172838
151	556.3115844726562	4.8608689
152	319.063880120448	0.8252430621052631
153	631.2527750660156	9.44597262
154	266.1598146799638	0.52528125
155	283.20565073595554	7.923434968421053
156	569.2951680508219	4.319746753333333
157	538.2860717788086	2.62100118
158	473.38507270933536	4.794732633333333
159	458.2758300812501	1.72742476
160	481.4728593285786	11.631015203252034
161	397.18365388821707	3.831709725490197
162	291.0696252951112	1.1548974600000002
163	307.19021298902163	5.894506300840336
164	612.4270377804645	9.911396047826088
165	466.2932407179242	6.257571082352941
166	563.0693191881127	10.696092784313723
167	570.3537597658819	8.275895815789472
168	256.0800209050598	5.4533983500000005
169	377.0842440551777	2.266388346428572
170	418.2073237871721	3.1208807828571423
171	342.17598222459327	2.3970354171052635
172	519.2353286743164	7.624082925000001
173	338.13873354685467	6.8473413
174	241.093382520223	0.8581019199999999
175	575.1737050739903	3.197845635483871
176	495.3084726334992	9.6812999125
177	351.2144071454054	5.53898030588235
178	551.89204067787	10.905883388888888
179	295.2268143327817	7.7168638317073155
180	377.232479096283	5.36779643125
181	337.08939700802955	1.845539933333333
182	253.191087723877	2.9284001375
183	496.1823591765509	3.3180548727272723
184	434.1657700805005	2.7009514123076928
185	506.3605223195917	8.257075585714286
186	563.4317514550012	10.904712315789476
187	369.118160330337	3.0069988897959186
188	293.211230766921	6.281766232520323
189	362.2692009714749	6.387425551612903
190	758.4608306884766	6.35104008
191	375.268274143764	8.785881811428567
192	352.2480408588454	5.889406243661974
193	504.11356353759766	3.3189489
194	349.0896110534668	3.424876075
195	546.282963116587	7.396389897297297
196	395.0951113020746	2.8867633904761907
197	370.2956256866455	9.0737269125
198	959.5695013881956	10.824732953703707
199	450.2589784520048	3.4506197764705884
200	389.17029010216135	3.887324279245281
201	245.0954201331928	2.6562793307692307
202	545.2000732424316	4.45540716
203	354.1913430360108	3.3467456857142857
204	381.0578154325698	2.039597126984128
205	614.2957865397135	7.836450599999999
206	423.3105534383059	7.89102792903226
207	361.16575114208985	5.562026066666667
208	357.1160310447612	2.998007289473684
209	365.12162611219617	2.810270588888889
210	340.2595077696753	2.6471287988764063
211	459.3554288308871	7.404085588888889
212	567.7941741982422	4.9920244
213	320.2560068768459	8.004175830081303
214	964.7128467615566	10.250782050000002
215	217.1588163390808	11.540596625
216	454.36383797913646	2.710958651428572
217	583.3611195944418	3.625879311111111
218	406.3792485253198	5.425402137499999
219	202.12531527493283	3.754649023529412
220	410.2900456766478	5.661967053333332
221	435.128265386084	3.02512696
222	222.01958333791467	1.3734159345679011
223	240.0684585571289	2.98011675
224	189.1639288339917	8.892687224000003
225	255.9429861664561	0.523426973195876
226	378.1924277422145	4.361946666666666
227	638.330316164087	7.555794219999998
228	287.88844521934766	1.4127414687500002
229	212.1645303092153	3.1209128116666656
230	773.1918621073914	2.8215783031250004
231	667.2880249023438	8.75292645
232	224.1079864501953	3.7494289
233	292.18438975118005	3.6318167416666665
234	623.2856970278224	10.080163079999991
235	768.5894266821291	9.963688888888887
236	210.05989576730025	2.6377188
237	360.16564360244024	2.1947568809523808
238	280.2635326386482	9.04370696810345
239	472.2905044570923	7.381952350000001
240	183.08627846149204	0.7425166053982303
241	425.1791807340276	3.030114915384615
242	611.1601548012461	2.7300895873015865
243	563.4317788037448	11.534297944444443
244	510.3635677521245	8.451025510447762
245	275.1256094578571	1.9150165676470592
246	747.3344116210938	4.49803715
247	292.26346043200687	5.309673592857143
248	296.20068550183106	4.243088275
249	343.29559053250443	5.8290523504065055
250	469.2061128617172	3.473937678125
251	183.05014461971305	0.6018740365555558
252	223.1803667722514	4.091318253333333
253	601.2774363943481	6.969109285714287
254	391.11529541015625	3.3201574
255	147.0440792473646	3.027956217431192
256	498.2180752224392	3.4956445888888887
257	289.09283897245746	1.8921584423076925
258	335.219645121004	6.40912436178862
259	783.0682373046875	2.46594725
260	362.14491515078174	2.287196754545455
261	319.14988148282134	2.536566868750001
262	608.4303002006272	8.619945753846153
263	504.2710316975911	6.370177766666667
264	180.10152917966238	0.916964224056604
265	371.1680773567901	2.850736752941177
266	371.0094699884399	1.0144172285000002
267	516.332206727478	8.682856825
268	609.2714330523015	9.236436142424242
269	380.0800142296524	3.35596211875
270	409.1104730315617	2.5925575631578948
271	408.3863586434215	10.268737345454545
272	313.2095055339784	3.2778521670103093
273	584.3583221456909	9.14649885
274	665.1701812744141	3.805039025
275	992.7447588898382	10.939563333333334
276	260.18555214320327	2.9689045247787624
277	217.1623341516301	2.696383315384616
278	544.3633117675781	8.688563066666665
279	415.1233955548744	2.6610862042553194
280	786.4895117538549	9.717416497530865
281	390.1395188554312	2.8957786769230767
282	407.7334442138672	4.3690692
283	238.0926172228984	1.940243895081968
284	307.2632800025524	7.675835190909092
285	273.07524475398446	3.7642681799999993
286	313.178409460882	4.747845015151515
287	415.3898146824181	9.853201236842104
288	273.12084444137474	1.782085730645161
289	700.2449645996094	3.26002901
290	297.0605010986328	3.0883414000000005
291	377.15933227695314	4.40539172
292	467.18888092041016	5.449196649999999
293	536.4077962255045	9.243924153333332
294	234.0973430106584	5.515212017886181
295	279.1711030851428	2.2407434490196083
296	282.16988945766553	3.3817465035714283
297	182.1177952054104	1.5857615791666673
298	381.31570208597367	11.489494444444448
299	524.3744335615311	10.007122869387755
300	344.1330668135274	3.411591975
301	339.0479428807373	1.819549141538461
302	622.1767425537109	4.1230664
303	497.14420116316575	4.710263773469388
304	543.3979321650176	9.39454965882353
305	487.40079498464974	4.992709375
306	525.2842140212097	7.915216450000001
307	305.128402184284	5.404405479310345
308	268.96065998163215	0.7553041628125001
309	549.4118839890225	10.255313626506029
310	446.202169373978	3.634177490697675
311	395.20593086806986	3.93085274590164
312	789.3333320657958	4.550894
313	453.3434249882935	3.18242234
314	287.88849452860126	1.2853533641509436
315	291.100282943185	5.595918814285715
316	611.4672737668129	10.098428394366197
317	361.0529951628085	3.0208770181818183
318	314.1387138374405	3.955391128125
319	436.1813598642334	2.83061311
320	250.0933067779387	1.544384428985507
321	516.3068244979307	7.023705662499998
322	195.06533586558967	1.813823371428572
323	367.10116195751954	3.3759067
324	663.2770284016927	7.694895433333333
325	358.25882226388785	5.7636876626373645
326	550.2127845402483	3.2156796476190483
327	231.6751678477783	3.3349784399999995
328	520.2843933129069	3.6065223
329	364.197209954006	3.0645073945945938
330	457.1108459500976	3.16726796
331	355.29555906239466	6.465011481034482
332	266.1237784882617	0.6281022759090912
333	274.10743713378906	5.29753895
334	394.3105725124024	4.620842371999999
335	422.4008209231384	10.4759127875
336	689.2068654203042	3.712392481132075
337	369.1668124730903	2.823369983333333
338	399.06852388423295	2.106040714583333
339	431.3008103804155	2.5807986
340	920.6867491593828	10.272315764150942
341	703.4024620103149	8.7501557125
342	355.1728600861626	3.2207835857142864
343	537.3033489672288	7.50858389074074
344	528.1843021937779	3.134549321428572
345	413.3417612730479	10.303592619047617
346	211.1119384765625	3.9387617
347	233.1494565824817	1.822647559550561
348	332.27915287028503	3.7570567875
349	459.30267644132095	10.71631006504065
350	360.1498741743019	1.3916289478632478
351	372.1291543234661	2.57835796969697
352	245.1609655330585	1.025998504074074
353	198.94016453311585	0.5136017934210526
354	323.075906020212	2.444783688461538
355	411.325371533849	9.033930277419357
356	774.279799144745	3.1318454666666664
357	630.3632736206055	7.74911125
358	296.149031324585	2.104164041666667
359	522.2839571124426	7.36040550652174
360	533.3404075991211	3.962721672380951
361	445.1640919307304	2.586374608571428
362	479.2608469660401	7.464736733333334
363	365.320837947181	11.881518935483872
364	235.18049621710205	2.6707169
365	328.1963715112972	2.7117180722689085
366	310.1649372521446	2.5697778586206903
367	521.3860401826746	9.413967905882354
368	625.2667494570969	9.309549003846156
369	531.4046243956428	9.033551207142857
370	413.2152347001602	3.511441172727274
371	195.0652660705401	2.52659103
372	275.1503310667764	2.4967429741935487
373	357.1883201032314	4.164952188059703
374	684.2504211425781	3.5730290999999994
375	463.2666357862078	7.631411368571428
376	384.1506821494012	3.955357463157896
377	477.2465665196431	4.354374516666667
378	232.0969493882416	3.3226955900000004
379	231.1379800210293	6.128444786178862
380	311.12226074244137	1.634179048
381	295.1741424563476	3.32504882
382	642.2761584866431	2.8414983838709675
383	331.11552365738424	5.1272095166666665
384	442.3891881324666	8.012958500000002
385	500.2151492777184	3.727418877272728
386	332.13383216461654	1.8512573493506488
387	545.3296053529632	3.925386998360655
388	775.2068184989328	3.9544732857142857
389	392.1550029223023	1.81458784
390	165.07609852270286	1.3824428321100928
391	518.3242890005434	7.272983094339621
392	235.64109230083463	2.0079532875
393	251.1601823319064	0.509688380116279
394	451.12304885326927	3.437366907407407
395	349.05452773479874	0.7877431217647062
396	482.3246894839416	6.93239366
397	627.1556665768323	2.2262053117647063
398	392.19168853970336	1.702581
399	371.0367570642198	1.0125367571428572
400	518.3846059537747	9.704307192857142
401	778.5379499714161	10.937562504950495
402	832.3972778320312	4.507332
403	441.441759632155	10.28242726363636
404	658.5569564213231	8.98794821304348
405	500.202972413269	2.4487259
406	305.1347961425781	2.047190216666667
407	876.6605431485985	10.291950090909092
408	437.3850083784624	4.431008045454546
409	333.1672986038332	6.093075083739841
410	138.12769204662632	3.7386610703703713
411	197.11728351916005	2.989540400000001
412	237.14841380545764	4.33322083089431
413	352.24909418519184	7.072235872727273
414	375.0919940196973	2.235264346000001
415	221.0741947730015	4.587852492857143
416	649.2979049695434	8.377108625
417	1128.1383056640625	2.566846266666667
418	451.3139419558646	7.770177343518516
419	572.371374650596	8.123638154545453
420	263.12737453290293	3.1549069421875
421	227.1754349023764	1.9927628448275867
422	539.0500581561755	9.989006808333336
423	387.20128198616976	2.713650772972972
424	569.1655698520768	5.3319683642857125
425	541.4175465909289	11.548390944444446
426	299.2005624009812	8.48209166896552
427	404.2276590162488	2.634921481944445
428	578.3820351079872	7.899728452631579
429	758.5688022812329	10.44702806956522
430	178.0354180685995	3.268474307317072
431	450.2118865120816	2.916118641666666
432	355.0649572518981	1.0963811247311828
433	376.3059050795781	5.029164291566264
434	295.1902935133685	5.763598781512606
435	468.1506056352095	2.534794563636364
436	465.1376475032145	3.0804758466666664
437	304.13890407960656	2.3257851387096777
438	572.3693265061036	8.869892018181817
439	478.1556209445053	3.2166499774193555
440	885.241971485342	5.2842811686274525
441	283.0195146539649	1.3584416210526309
442	354.19139099182127	5.120056471428571
443	552.5353152652139	10.30176994736842
444	486.2221963882215	2.4783395999999995
445	220.08244132995603	4.932388875
446	232.15433049444425	1.901728997560976
447	647.1371459960938	4.1323063
448	614.2953084309896	7.607193166666666
449	240.2324622299597	5.63643840247934
450	242.2477975643412	8.712941776033057
451	344.3524613400154	8.276541871875
452	454.3385086082153	4.16764895
453	448.2178855514508	3.557643427777778
454	310.08506774902344	2.313683544444445
455	563.1393921954347	4.9417831896551725
456	293.21114361967017	7.265208473170731
457	259.0994931734525	4.449103161538462
458	361.0895888386949	2.891061170588235
459	283.2056766528963	7.081105845000001
460	219.1339641068999	1.717517113402062
461	599.4093636776495	7.573314992753623
462	293.21103493237104	5.6959182
463	540.1631876627604	3.7134581
464	485.1995405729758	4.3746937818181815
465	353.2685150549966	6.939458032467535
466	532.3735331732179	9.015222447826089
467	294.24285336638013	7.106010016260158
468	315.2531061310674	6.1543622281690125
469	481.131804293276	2.6039777185185184
470	312.19340896606445	4.650907525
471	948.7181501782056	10.957447706896552
472	471.09008026123047	2.47272885
473	645.2679612965222	10.076246844444444
474	285.07580871624754	5.64444438
475	217.19104810265023	3.066286249593496
476	542.2056783040365	3.052155933333333
477	161.10736745609523	2.2808153640625
478	529.8799641938477	10.923375833333331
479	527.246324067524	3.41805719375
480	138.0550066735628	1.5558447628099166
481	551.452762607727	4.4875964875
482	596.3781597471734	4.5342201115384615
483	349.2591176773508	1.9871214142857143
484	319.21114807370606	1.84386248
485	480.3452096435796	9.241744522727274
486	183.0918690369766	2.88838379
487	672.3741912864176	8.382945066666666
488	311.1600472059445	2.1978145073170725
489	380.0990993305598	2.547592052
490	327.21665859422683	4.773330021874998
491	199.11214192826333	4.1083512
492	577.7447247686454	10.683375051282049
493	413.0842023862624	1.8182798150000004
494	739.1711018888346	3.8418179
495	376.1378875737549	3.8468693
496	717.3814115527115	7.948082112500001
497	702.4709230340097	9.115020641176471
498	530.3262939517625	6.958453893548387
499	218.0812683125814	3.127789533333333
500	335.18297059243844	5.76178656904762
501	504.3082861163626	7.694579893548386
502	193.04939049461964	3.143965584313725
503	219.17437527047457	7.629418975609754
504	261.14458165314034	2.0985637457446806
505	986.1113993326824	3.0268646666666665
506	528.3089036211501	6.633780800000001
507	515.3216040978552	7.505947783076926
508	829.5065019689702	9.6427881
509	312.2169757993638	4.531833908064518
510	360.1294163665116	2.0378085723076924
511	448.18246948364254	2.7596618940000006
512	628.3473434448242	7.72471975
513	418.1334737141927	3.0830129
514	528.2648342376494	2.9603623264705883
515	368.1123107913086	3.95419547
516	253.1434353630717	5.209447334579438
517	678.3265228271484	5.7674132
518	188.11022033691407	3.15890948
519	504.353009675929	6.72508924736842
520	217.1588519965236	6.463556637864078
521	409.18342242529206	3.2671407808823534
522	514.1922844780815	4.615988755555555
523	243.2066831677297	3.9701965779816506
524	367.07930969800776	2.171577756140351
525	1017.1170654296876	7.1055088
526	221.1283976248169	1.5475867666666667
527	265.2276321412476	7.745932520000001
528	565.4101418415662	9.38068376111111
529	311.112547133884	1.7117927
530	261.22127288002616	8.185215099999997
531	334.1494802779823	1.8280201797619045
532	328.1397066339147	1.6258674941176474
533	405.2415580760498	7.9338435375
534	253.0821248858865	0.7819469145454547
535	416.36432050274726	11.959081265060243
536	345.2418085745341	6.576457579166667
537	317.21107101478884	6.100309466249999
538	368.42524644805167	9.146668310569106
539	461.3633354588462	11.00979169767442
540	163.03887779846002	2.6715211264957275
541	537.5356145098926	10.589176146341469
542	321.26425799524645	2.8885563352941173
543	497.34718322937016	4.0483787285714286
544	635.2883768720865	3.765901993333333
545	443.3520947635211	8.094363999999999
546	639.2807360017612	10.005180877142855
547	289.1291509571421	2.1789427703703708
548	237.183966093751	11.64021586607143
549	196.0604863263412	2.582848309090909
550	356.2794967674073	6.2846747591666645
551	463.32537842114255	2.21741976
552	582.5933944578093	10.572247560975615
553	227.10658645629883	5.7674132
554	629.3325805664062	3.95035715
555	777.5442002883929	10.00768347096774
556	506.1874027255706	3.0994275583333337
557	136.0758152849971	0.726724655826087
558	436.1451117079879	2.20884798367347
559	813.5118997071345	10.485343690140844
560	337.2584463279748	2.4053650461538463
561	205.06870417555965	1.410529070754717
562	599.3193824798279	8.347701910000001
563	287.09051278988886	4.0859547
564	437.2922799263393	2.879052514285714
565	241.203579662292	4.172806580487807
566	289.07030498493805	3.154330068656716
567	331.11451721206663	3.344434675
568	483.29686576508215	2.41388952631579
569	221.1900317335446	4.21087465892857
570	406.2433454738409	3.0151666574074065
571	327.0478585429571	1.6400810319148933
572	264.1594009399414	4.704363949999999
573	343.22657035050247	7.920143625714288
574	322.1073715217651	4.5428682
575	414.1604499816895	2.307514775
576	493.3525466918945	4.791078099999999
577	624.228858804061	3.405819152830189
578	555.3977248247932	9.825838211764708
579	348.0702527653782	0.6815431794680853
580	259.2272415161133	5.54346105
581	341.0851913009545	1.794677435483871
582	296.1602766559815	2.553458074545454
583	245.1535103290313	8.197360766037734
584	527.2866726301312	2.174620868852459
585	1036.7709299734297	10.922143166666666
586	243.13769695933945	7.082381824137932
587	229.15457982869145	2.0611970091743115
588	465.2610893783311	8.359103189041093
589	191.14299631615808	6.00097233902439
590	610.2700200228059	3.088633074603176
591	280.1389313853838	0.7458915060563381
592	325.2166053780578	8.206415240000002
593	263.2369412508878	8.854208096363633
594	503.3958480862672	4.49925569
595	474.2708648710205	1.8449155
596	260.1605529791022	1.767390385714286
597	369.0583129890869	2.001443075
598	629.4704144828492	10.8538795
599	451.1229120897013	3.152163823333333
600	358.29541535042887	6.421577130927833
601	401.0847564712891	1.59532884
602	382.3681834274166	10.084377109243706
603	843.5840775391398	9.95557142631579
604	669.4340425950082	10.02294718769231
605	197.0809439256139	2.332304459821428
606	305.1017105112793	4.097842630000001
607	309.2053149467394	6.026768895934955
608	549.2467775383835	1.7744053812500002
609	206.17560005187988	3.920309375
610	369.11586380297854	1.5145915708333335
611	592.3365081787109	7.76682282
612	330.118300171582	2.9213249
613	712.2428588871867	3.3275569083333334
614	358.0898661920764	1.677531550980392
615	553.7254791296037	9.970612153571428
616	583.1423950195312	5.2359727
617	227.1066106178182	3.1739296666666665
618	703.2426330566407	2.54156008
619	459.3468343581487	7.079271963636364
620	371.1680441192294	3.0299016590909087
621	291.12298923198784	5.130807288888889
622	373.2220495630517	3.402574704
623	414.2338092204719	3.345079786842105
624	448.2596521381836	5.323815350000001
625	204.0872154262696	9.385356933333332
626	347.2875610351563	1.47728672
627	514.2800903320312	7.624397525
628	137.05973512001498	0.7947887172357722
629	519.1131057757568	3.3311056125
630	607.2146450925081	4.115122161538463
631	250.0928929650269	4.482970133333333
632	237.12330512294457	2.052752926744186
633	559.8892822265625	10.19118127777778
634	353.1346206665039	2.8272433833333337
635	238.10729030625376	2.221148296226415
636	508.3401605720199	8.854062655263162
637	539.3005777994791	9.145035633333332
638	217.1590370483798	6.009221076470588
639	959.5689358206922	10.47043683333333
640	557.3361424040179	3.8453490428571433
641	850.5227757595599	9.227939794736844
642	242.1749889064059	3.4323260616666653
643	236.093739827474	5.452760883333333
644	274.18416419442985	3.2275468615384617
645	373.222237564736	3.277108358536586
646	370.0762250363612	2.607911493548388
647	245.18601859000648	2.718624692380952
648	203.05270422980823	0.6237651430894309
649	248.1510944673288	2.681569530630631
650	1080.797375488916	10.90605555
651	547.2661078392596	2.243757571428572
652	322.18588605725444	4.7660031371428575
653	553.2770187571908	7.356416282758618
654	290.0758090592788	1.3205902138888883
655	705.1261088053385	2.8854645444444444
656	447.0919792319456	2.77851094590164
657	245.1536906437398	7.411880222222219
658	652.4410603841146	5.920068466666667
659	245.18601185372265	2.3872957195652167
660	250.9354737228876	0.9320566515189878
661	636.446237004653	10.62178523529412
662	744.5908593137342	10.659849222222226
663	383.1815643310547	2.6200551444444447
664	408.223780776652	1.9265017
665	235.1439534030145	2.785810087500001
666	775.5326501492871	11.881464120000002
667	572.2979213197893	7.615268342857142
668	483.3084234632763	9.525934296000004
669	371.131391652474	3.607559616666666
670	548.1036783854166	2.6784985666666667
671	315.049951172583	3.74391532
672	416.3011228806898	8.110087466666666
673	509.6993915225199	10.024329580645162
674	396.3261771847932	4.589100552173912
675	472.2540283203125	2.64694425
676	648.2647094726562	3.2176955
677	291.09772673200337	2.917001876190477
678	383.0384246894531	1.35113384
679	268.29991206521635	7.530105057407407
680	190.04995017849023	2.19701083372093
681	307.1912027994792	9.302231333333332
682	369.1658340461263	2.2813608700000003
683	532.3759231603241	7.963009081250001
684	275.1500762015196	2.732730815151516
685	332.96413230957035	8.397705162500001
686	459.18378703010666	2.9463511116666665
687	193.04935406170475	2.3657442082352933
688	339.07141524440823	3.286512915384616
689	222.6338768005371	1.63588975
690	709.3079837814666	3.8208860575
691	609.2706551222594	9.440205500000006
692	389.21646803123895	2.510207233333334
693	340.19685236875927	2.5268713041666664
694	282.1333290561272	2.326560723529412
695	530.2022628795776	3.6489907
696	540.3064534185818	7.005081316129034
697	346.149779321066	2.2143558
698	532.3216735848633	3.131399276
699	264.23206787203355	7.591068051666667
700	580.398349473877	8.602173888461538
701	299.20034770649454	7.750480333333328
702	282.1699763224515	3.6614393
703	366.2638359084065	5.708228216666668
704	303.0499197827916	3.3956141828571424
705	237.1849636295236	6.186760470731709
706	630.3648376464844	7.485720275
707	274.1052116235143	0.6275554474468081
708	146.16528370143865	0.7744329680869563
709	258.11219638796024	3.3596212219512203
710	465.2633847341087	7.057381145454545
711	171.0287565926475	1.024093224117647
712	415.1235644547241	2.440783734
713	297.24234882666434	6.157962612820514
714	222.9882000518092	0.5761055443956045
715	177.0546546877774	3.649434137398375
716	231.1228204494124	2.8511349655172413
717	421.1579648875191	2.366286450943396
718	635.1944563130018	2.966938344444444
719	553.2978118901428	5.933638247500001
720	860.6666545916335	10.990753326923068
721	166.04983520672596	3.457109914999999
722	596.5100467370185	11.092756723577232
723	522.3916407993862	8.804632335714286
724	354.1329752629192	3.279260197222223
725	342.2642720543847	8.617673556910574
726	380.3160179994439	5.795738411111111
727	254.24778986414267	8.719818090434782
728	329.1577714927612	3.49265130125
729	492.3663646991436	9.44861950769231
730	436.2179088873335	3.437454934782608
731	175.1441584015273	0.9341161350649352
732	600.2659878200955	3.3016240888888886
733	483.29527122229007	2.4066374894736846
734	559.5175059248761	10.605466341463416
735	494.3598830282557	8.53838772352941
736	230.24792555536737	5.781023655737706
737	173.13254426778377	5.401472934210526
738	388.1792144775391	3.8511328
739	645.1425984700521	3.124537233333333
740	303.10505085831176	1.992726280645161
741	359.1105842598572	2.976874925
742	266.10203311415506	2.9134438473684203
743	329.1018052543279	4.863423813636364
744	341.3162815716845	7.688832831623934
745	135.11681055962785	3.490060777235773
746	386.1474250994447	3.259823923255813
747	490.2906702215021	6.769123790909092
748	508.1816569048258	2.7639050022222227
749	549.3764495849609	5.482467
750	312.07139677159927	2.745398270588235
751	299.2005905650752	6.799549261290326
752	784.4759368909021	9.302203525675674
753	743.1811007946612	3.06624511081081
754	223.13271452779105	3.876891155284554
755	578.2130966219482	3.8445079
756	403.1006794040375	0.842407225
757	353.7297638412328	4.052708093939396
758	325.237208601705	7.188466970754717
759	628.3480462029079	8.0301583
760	423.2354508854227	4.578584243636363
761	279.1712285185013	2.8802786310344826
762	478.2288360597863	2.785514253846154
763	193.0859874915888	2.6257368971428576
764	726.2601928752441	3.69829585
765	221.11884051504023	3.4708943061224504
766	134.02711232629397	0.8656952183333333
767	286.2009120569227	3.900905755045872
768	322.1760122364965	2.748568606896552
769	281.18970108284515	8.013992766666668
770	477.3582643217581	9.45342707894737
771	487.36373784267954	3.882887761538461
772	229.12249065660745	5.506229133333333
773	465.2628517154389	7.548021975
774	414.7619749706777	3.678114087500001
775	344.1854114539948	3.5945801625
776	289.0699952453614	3.5108354861111115
777	554.3247100854493	6.95078625
778	414.1763662565898	2.79611305
779	678.4940838290845	10.562879680555556
780	221.1613240564025	0.605176978
781	238.0557327270508	0.930858007142857
782	300.28952129393423	7.253910308988764
783	356.21047744865115	5.879086754999999
784	292.845333644322	0.5577543314285714
785	181.085732923618	2.081214185567009
786	766.5752727851935	9.953371205128205
