CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
350	3059	17.026	0.000	0.9417	0.7498	1
350	3220	-34.094	0.000	0.7600	0.6821	1
350	3254	-84.058	0.000	0.7600	0.5559	1
350	3275	-80.100	0.000	0.7540	0.6200	1
350	3445	5.974	0.000	0.7143	0.5857	1
350	3610	-14.942	0.000	0.7711	0.6616	1
350	3636	35.037	0.000	0.9493	0.7751	1
350	3742	-70.021	0.000	0.7029	0.5014	1
350	3952	70.027	0.000	0.8038	0.4985	1
350	3987	-240.136	0.000	0.7533	0.6288	1
350	4232	-96.058	0.000	0.7833	0.6089	1
350	4442	-82.115	0.000	0.7953	0.6961	1
350	4640	19.990	0.000	0.7378	0.6604	1
350	4677	-74.053	0.000	0.7809	0.6056	1
350	4795	41.996	0.000	0.7113	0.6266	1
350	5041	5.974	0.000	0.7014	0.5661	1
350	5064	162.053	0.000	0.9414	0.7879	1
350	5069	-8.042	0.000	0.7754	0.6568	1
350	5198	-40.068	0.000	0.7094	0.6001	1
350	5239	-486.157	0.000	0.8793	0.6424	1
350	5245	41.995	0.000	0.7454	0.5796	1
350	5334	-68.099	0.000	0.8435	0.6632	1
350	5410	34.005	0.000	0.7201	0.6297	1
350	5440	180.063	0.000	0.9380	0.8184	1
350	5443	-72.984	0.000	0.7348	0.6290	1
350	5537	-52.068	0.000	0.7212	0.4979	1
350	5606	111.089	0.000	0.7799	0.7636	1
350	5651	71.058	0.000	0.7200	0.6679	1
351	356	-402.151	0.000	0.7847	0.5047	1
351	374	-312.121	0.000	0.8692	0.5133	1
351	540	209.090	0.000	0.7838	0.5776	1
351	581	31.044	0.000	0.8928	0.5421	1
351	836	13.033	0.000	0.9407	0.5338	1
351	952	-14.016	0.000	0.8688	0.4543	1
351	953	-46.005	0.000	0.8092	0.4732	1
351	1045	-401.063	0.000	0.7115	0.4215	1
351	1153	191.080	0.000	0.9111	0.6004	1
351	1207	149.980	0.000	0.7612	0.4053	1
351	1398	-113.000	0.000	0.9285	0.5635	1
351	1406	-34.966	0.000	0.7206	0.4594	1
351	1516	17.027	0.000	0.9606	0.6995	1
351	1523	-0.015	0.000	0.8643	0.5384	1
351	1552	-145.026	0.000	0.9038	0.5219	1
351	1596	-46.004	0.000	0.9079	0.6216	1
351	1600	29.027	0.000	0.7124	0.5672	1
351	1642	209.090	0.000	0.7746	0.5906	1
351	2012	-170.057	0.000	0.7621	0.4301	1
351	2091	-170.058	0.000	0.7509	0.4519	1
351	2394	-448.157	0.000	0.8351	0.5189	1
351	2481	17.027	0.000	0.9479	0.5818	1
351	2625	209.090	0.000	0.7740	0.6015	1
351	2670	-372.104	0.000	0.7970	0.4340	1
351	2695	-432.162	0.000	0.7793	0.4851	1
351	2721	209.090	0.000	0.7571	0.5698	1
351	2755	120.991	0.000	0.7683	0.5557	1
351	2763	0.036	0.000	0.9644	0.6389	1
351	2806	17.027	0.000	0.9460	0.6218	1
351	2833	-130.026	0.000	0.7997	0.5083	1
351	2839	17.027	0.000	0.9402	0.5567	1
351	2905	17.060	0.000	0.9251	0.5943	1
351	2958	209.090	0.000	0.7846	0.6467	1
351	2963	191.080	0.000	0.9341	0.7363	1
351	3013	209.090	0.000	0.7773	0.6823	1
351	3112	-13.978	0.000	0.8941	0.5086	1
351	3117	-41.062	0.000	0.8473	0.5034	1
351	3120	-28.978	0.000	0.9260	0.5427	1
351	3188	-418.146	0.000	0.7738	0.4150	1
351	3207	13.035	0.000	0.9533	0.6040	1
351	3261	-70.005	0.000	0.8007	0.4804	1
351	3305	-713.131	0.000	0.7720	0.4465	1
351	3310	-460.157	0.000	0.7904	0.3928	1
351	3318	-58.005	0.000	0.8573	0.6033	1
351	3351	-3.995	0.000	0.8588	0.5261	1
351	3376	-52.978	0.000	0.9190	0.5971	1
351	3379	120.990	0.000	0.7798	0.5927	1
351	3400	209.091	0.000	0.7779	0.6145	1
351	3428	-94.989	0.000	0.9380	0.6454	1
351	3432	28.954	0.000	0.7174	0.4813	1
351	3622	191.080	0.000	0.9341	0.7363	1
351	3703	12.000	0.000	0.8532	0.5442	1
351	3737	-56.025	0.000	0.8345	0.4785	1
351	3868	-52.978	0.000	0.9420	0.7032	1
351	3874	35.038	0.000	0.8901	0.6284	1
351	3931	-70.989	0.000	0.9506	0.7001	1
351	3932	-13.979	0.000	0.9335	0.5572	1
351	3942	47.038	0.000	0.8784	0.5551	1
351	3969	-40.979	0.000	0.8291	0.5407	1
351	4052	-88.016	0.000	0.9374	0.6153	1
351	4089	9.022	0.000	0.8403	0.4915	1
351	4097	16.032	0.000	0.9080	0.5330	1
351	4113	47.038	0.000	0.8833	0.5803	1
351	4131	17.028	0.000	0.9356	0.5546	1
351	4194	11.999	0.000	0.8198	0.6264	1
351	4199	-88.016	0.000	0.8770	0.5458	1
351	4309	17.027	0.000	0.9496	0.5653	1
351	4325	0.036	0.000	0.8784	0.5901	1
351	4357	-145.005	0.000	0.9189	0.5427	1
351	4420	-286.105	0.000	0.8634	0.6226	1
351	4427	-270.110	0.000	0.8558	0.4911	1
351	4437	120.991	0.000	0.7798	0.5927	1
351	4463	-270.110	0.000	0.7823	0.4532	1
351	4465	191.080	0.000	0.9164	0.6877	1
351	4502	16.032	0.000	0.9072	0.5191	1
351	4541	-162.033	0.000	0.9292	0.5292	1
351	4547	209.090	0.000	0.7571	0.5698	1
351	4573	47.948	0.000	0.9365	0.5421	1
351	4605	209.090	0.000	0.7866	0.6693	1
351	4617	191.080	0.000	0.9151	0.6895	1
351	4624	17.027	0.000	0.9211	0.5194	1
351	4627	-356.109	0.000	0.7706	0.4189	1
351	4671	209.090	0.000	0.7611	0.5903	1
351	4723	150.005	0.000	0.7422	0.4215	1
351	4725	-126.994	0.000	0.8883	0.5988	1
351	4733	-10.968	0.000	0.9316	0.6584	1
351	4802	191.080	0.000	0.9309	0.7159	1
351	4803	-46.004	0.000	0.8589	0.5498	1
351	4832	-175.975	0.000	0.7546	0.4502	1
351	4931	-678.161	0.000	0.8627	0.5282	1
351	4990	-130.026	0.000	0.9234	0.5694	1
351	4999	49.964	0.000	0.8875	0.5181	1
351	5175	-38.963	0.000	0.8266	0.4703	1
351	5188	-745.082	0.000	0.8029	0.4166	1
351	5196	120.991	0.000	0.7798	0.5927	1
351	5209	-145.005	0.000	0.9239	0.5338	1
351	5308	72.006	0.000	0.7924	0.6365	1
351	5316	-38.963	0.000	0.8324	0.5196	1
351	5384	-200.105	0.000	0.7496	0.4910	1
351	5500	-6.971	0.000	0.7652	0.5938	1
351	5596	-139.052	0.000	0.7887	0.5088	1
351	5598	-126.994	0.000	0.8558	0.5098	1
351	5620	120.990	0.000	0.7267	0.5958	1
352	707	-28.944	0.000	0.7458	0.5553	1
352	2381	42.021	0.000	0.7834	0.6241	1
352	2617	42.011	0.000	0.7595	0.6207	1
352	3128	16.006	0.000	0.7578	0.4837	1
352	3796	16.006	0.000	0.7647	0.4607	1
353	1359	-41.026	0.000	0.8297	0.7890	1
353	1569	-31.950	0.000	0.7876	0.7657	1
353	1710	-15.978	0.000	0.7410	0.7796	1
353	1906	-54.048	0.000	0.7000	0.6419	1
353	2072	-18.010	0.000	0.8401	0.7800	1
353	2714	14.912	0.000	0.8617	0.6140	1
353	4292	-15.977	0.000	0.7807	0.7976	1
353	4692	-15.977	0.000	0.7779	0.8028	1
353	4718	-83.179	0.000	0.7187	0.4127	1
353	4871	-113.980	0.000	0.7391	0.7523	1
354	712	-92.048	0.000	0.9299	0.6546	1
354	851	-21.058	0.000	0.7150	0.3392	1
354	1235	88.016	0.000	0.8280	0.6991	1
354	2526	-109.075	0.000	0.9349	0.6885	1
354	2881	-274.105	0.000	0.7378	0.3383	1
354	2924	-2.016	0.000	0.8351	0.4456	1
354	3150	-109.074	0.000	0.9317	0.6734	1
354	3356	-144.126	0.000	0.7784	0.4100	1
354	3540	-16.031	0.000	0.9196	0.6473	1
354	3720	-232.095	0.000	0.7712	0.4208	1
354	3923	-2.016	0.000	0.7568	0.4420	1
354	3933	-274.100	0.000	0.7955	0.4403	1
354	4450	-15.972	0.000	0.9454	0.6733	1
354	4644	-339.204	0.000	0.8420	0.3939	1
354	4819	-339.205	0.000	0.8468	0.3975	1
354	5435	29.927	0.000	0.7971	0.4577	1
354	5517	29.915	0.000	0.7311	0.3417	1
355	2079	108.239	0.000	0.7014	0.6577	1
355	2104	18.008	0.000	0.7657	0.5673	1
356	374	90.029	0.000	0.7769	0.4424	1
356	581	433.195	0.000	0.7771	0.4671	1
356	836	415.183	0.000	0.7811	0.3474	1
356	1153	593.230	0.000	0.7312	0.3892	1
356	1398	289.150	0.000	0.7637	0.3798	1
356	1516	419.178	0.000	0.7728	0.3892	1
356	1523	402.136	0.000	0.7291	0.4098	1
356	1552	257.125	0.000	0.7681	0.3839	1
356	1596	356.146	0.000	0.7576	0.4240	1
356	2394	-46.007	0.000	0.9085	0.6396	1
356	2481	419.177	0.000	0.7792	0.3727	1
356	2670	30.046	0.000	0.7284	0.4890	1
356	2695	-30.012	0.000	0.9107	0.6678	1
356	2763	402.187	0.000	0.7939	0.4062	1
356	2806	419.178	0.000	0.7815	0.4272	1
356	2839	419.177	0.000	0.7873	0.3892	1
356	2905	419.210	0.000	0.7768	0.4480	1
356	2963	593.230	0.000	0.7352	0.4267	1
356	3117	361.088	0.000	0.7390	0.4777	1
356	3120	373.172	0.000	0.7829	0.3934	1
356	3188	-15.996	0.000	0.8917	0.6707	1
356	3207	415.185	0.000	0.7845	0.3960	1
356	3310	-58.006	0.000	0.8944	0.6761	1
356	3351	398.156	0.000	0.7183	0.3513	1
356	3376	349.173	0.000	0.7692	0.4301	1
356	3428	307.161	0.000	0.7725	0.4312	1
356	3622	593.230	0.000	0.7352	0.4267	1
356	3703	414.151	0.000	0.7355	0.4039	1
356	3737	346.125	0.000	0.7392	0.4641	1
356	3868	349.172	0.000	0.7693	0.5023	1
356	3874	437.189	0.000	0.7363	0.4245	1
356	3931	331.162	0.000	0.7709	0.4754	1
356	3932	388.172	0.000	0.7870	0.4062	1
356	3942	449.188	0.000	0.8799	0.6573	1
356	4052	314.134	0.000	0.7775	0.4258	1
356	4089	411.172	0.000	0.7316	0.4875	1
356	4113	449.188	0.000	0.8800	0.6359	1
356	4131	419.178	0.000	0.7776	0.3892	1
356	4194	414.150	0.000	0.7417	0.5708	1
356	4199	314.135	0.000	0.7480	0.4037	1
356	4309	419.177	0.000	0.7867	0.3892	1
356	4325	402.186	0.000	0.7145	0.3641	1
356	4357	257.145	0.000	0.7557	0.3474	1
356	4420	116.046	0.000	0.9074	0.6346	1
356	4427	132.040	0.000	0.8840	0.6492	1
356	4463	132.041	0.000	0.9219	0.7267	1
356	4465	593.230	0.000	0.7193	0.3991	1
356	4541	240.117	0.000	0.7831	0.3892	1
356	4573	450.098	0.000	0.7817	0.3738	1
356	4617	593.230	0.000	0.7320	0.4245	1
356	4624	419.178	0.000	0.7780	0.3728	1
356	4627	46.041	0.000	0.7236	0.4840	1
356	4725	275.156	0.000	0.7331	0.3991	1
356	4733	391.183	0.000	0.7752	0.4577	1
356	4802	593.230	0.000	0.7370	0.4315	1
356	4803	356.146	0.000	0.7594	0.4705	1
356	4931	-276.011	0.000	0.7070	0.3474	1
356	4990	272.124	0.000	0.7745	0.4258	1
356	4999	452.115	0.000	0.7782	0.4156	1
356	5175	363.188	0.000	0.7416	0.5245	1
356	5209	257.146	0.000	0.7563	0.3474	1
356	5316	363.188	0.000	0.7118	0.4229	1
356	5596	263.098	0.000	0.7068	0.4372	1
356	5598	275.156	0.000	0.7175	0.3474	1
358	366	-14.016	0.000	0.9551	0.5463	1
358	4512	1.979	0.000	0.9139	0.6509	1
358	4723	74.024	0.000	0.8243	0.4956	1
358	5488	15.995	0.000	0.9589	0.6848	1
359	1468	-2.017	0.000	0.7679	0.7014	1
359	3298	-21.983	0.000	0.8360	0.6717	1
360	650	-15.124	0.000	0.7020	0.4161	1
360	774	237.157	0.000	0.7256	0.4511	1
360	802	-44.026	0.000	0.8402	0.6594	1
360	805	55.901	0.000	0.7290	0.4891	1
360	873	11.876	0.000	0.7563	0.5316	1
360	882	-149.106	0.000	0.7533	0.4319	1
360	936	-76.177	0.000	0.7959	0.4790	1
360	963	325.209	0.000	0.7595	0.5644	1
360	999	-120.204	0.000	0.7130	0.4542	1
360	1070	-32.151	0.000	0.7785	0.4705	1
360	1097	-88.053	0.000	0.8100	0.5424	1
360	1214	-132.079	0.000	0.8237	0.6511	1
360	1225	-164.228	0.000	0.7185	0.4792	1
360	1296	-4.120	0.000	0.7693	0.4610	1
360	1434	-220.131	0.000	0.7411	0.5418	1
360	1494	-193.132	0.000	0.8047	0.5368	1
360	1728	545.341	0.000	0.7551	0.3912	1
360	1990	-176.105	0.000	0.7436	0.4614	1
360	2337	281.184	0.000	0.7913	0.5200	1
360	2819	-48.146	0.000	0.7264	0.3915	1
360	2883	39.906	0.000	0.7396	0.5279	1
360	2948	83.932	0.000	0.7551	0.5239	1
360	3018	-208.256	0.000	0.7119	0.5221	1
360	3035	308.182	0.000	0.7541	0.5403	1
360	3083	589.367	0.000	0.7763	0.4819	1
360	3151	-92.172	0.000	0.7620	0.4676	1
360	3156	352.209	0.000	0.7648	0.5945	1
360	3290	-136.196	0.000	0.7267	0.4540	1
360	3366	-180.224	0.000	0.7351	0.5467	1
360	3406	220.131	0.000	0.7885	0.6085	1
360	3465	176.104	0.000	0.8126	0.6201	1
360	3545	-224.250	0.000	0.7113	0.4846	1
360	3600	396.236	0.000	0.7328	0.5342	1
360	3660	501.314	0.000	0.8017	0.4788	1
360	3704	782.498	0.000	0.7305	0.3483	1
360	3724	457.288	0.000	0.7764	0.4287	1
360	3790	132.078	0.000	0.8301	0.6621	1
360	4029	88.053	0.000	0.8060	0.5990	1
360	4274	44.026	0.000	0.8635	0.6786	1
360	4313	264.156	0.000	0.7790	0.5953	1
360	4335	413.262	0.000	0.7393	0.4951	1
362	2144	-0.001	0.000	0.8230	0.6760	1
363	2274	2.015	0.000	0.8656	0.5309	1
363	3601	62.089	0.000	0.7383	0.4996	1
363	3815	2.016	0.000	0.7936	0.4438	1
363	3883	-12.001	0.000	0.8317	0.6018	1
363	3950	50.089	0.000	0.7341	0.5540	1
363	4103	62.089	0.000	0.7475	0.4925	1
363	4456	62.089	0.000	0.7593	0.5456	1
363	4975	-36.021	0.000	0.7324	0.4564	1
364	1188	9.984	0.000	0.7386	0.5424	1
364	2822	-4.031	0.000	0.7113	0.6981	1
364	4213	-2.016	0.000	0.8383	0.7020	1
364	4270	-4.031	0.000	0.7662	0.6720	1
364	4906	-18.011	0.000	0.9372	0.7992	1
365	1584	-44.026	0.000	0.8559	0.6728	1
365	3083	-148.110	0.000	0.7207	0.6136	1
365	3704	45.021	0.000	0.7272	0.6124	1
366	1207	88.015	0.000	0.8338	0.4224	1
366	1384	102.032	0.000	0.8855	0.4343	1
366	3011	-151.012	0.000	0.8044	0.4983	1
366	3489	28.016	0.000	0.7463	0.3557	1
366	4329	164.047	0.000	0.7665	0.3599	1
366	4361	130.063	0.000	0.8119	0.3552	1
366	4723	88.040	0.000	0.8510	0.6290	1
366	4773	114.068	0.000	0.8067	0.3830	1
366	4865	-120.021	0.000	0.7044	0.3585	1
366	5217	42.032	0.000	0.7444	0.3972	1
366	5382	-14.016	0.000	0.8177	0.4526	1
366	5488	30.011	0.000	0.9395	0.5592	1
369	462	238.194	0.000	0.7728	0.6018	1
369	465	178.136	0.000	0.7181	0.6355	1
369	530	270.183	0.000	0.7295	0.6729	1
369	569	310.215	0.000	0.7369	0.6839	1
369	593	268.168	0.000	0.7715	0.6772	1
369	713	234.162	0.000	0.7282	0.6421	1
369	796	194.168	0.000	0.7354	0.6503	1
369	814	206.168	0.000	0.7010	0.6008	1
369	877	328.225	0.000	0.7971	0.6970	1
369	933	254.188	0.000	0.7874	0.6976	1
369	970	268.204	0.000	0.7208	0.7055	1
369	976	268.168	0.000	0.8026	0.7156	1
369	1044	-56.063	0.000	0.7409	0.6556	1
369	1085	252.173	0.000	0.7727	0.7632	1
369	1121	254.188	0.000	0.7361	0.6362	1
369	1164	-180.064	0.000	0.7751	0.6796	1
369	1280	236.178	0.000	0.7741	0.7003	1
369	1322	-261.158	0.000	0.7095	0.5839	1
369	1352	310.215	0.000	0.7228	0.6617	1
369	1396	366.350	0.000	0.7010	0.6182	1
369	1465	312.230	0.000	0.7031	0.7225	1
369	1473	310.215	0.000	0.7320	0.7339	1
369	1551	-197.090	0.000	0.7795	0.7200	1
369	1622	348.339	0.000	0.7203	0.6824	1
369	1638	238.193	0.000	0.7038	0.6482	1
369	1644	-54.050	0.000	0.7200	0.6473	1
369	1666	277.193	0.000	0.7031	0.5986	1
369	1802	252.173	0.000	0.7606	0.6368	1
369	1812	253.157	0.000	0.7146	0.5238	1
369	1828	268.168	0.000	0.7789	0.6503	1
369	1859	-82.078	0.000	0.7912	0.6934	1
369	1861	21.969	0.000	0.7459	0.6249	1
369	1880	-84.093	0.000	0.7593	0.5798	1
369	1882	348.339	0.000	0.7161	0.6713	1
369	1959	268.168	0.000	0.7218	0.6125	1
369	2008	251.141	0.000	0.7123	0.5736	1
369	2070	348.339	0.000	0.7240	0.6913	1
369	2128	178.136	0.000	0.7059	0.5966	1
369	2243	236.178	0.000	0.7384	0.6734	1
369	2248	279.172	0.000	0.7280	0.6404	1
369	2284	200.141	0.000	0.7133	0.6242	1
369	2326	238.194	0.000	0.7392	0.6550	1
369	2386	251.141	0.000	0.7368	0.6145	1
369	2429	348.340	0.000	0.7144	0.6432	1
369	2435	254.188	0.000	0.7025	0.5621	1
369	2487	312.230	0.000	0.7638	0.7718	1
369	2538	254.188	0.000	0.7917	0.7024	1
369	2559	254.188	0.000	0.7354	0.5678	1
369	2647	158.095	0.000	0.7119	0.5652	1
369	2661	210.162	0.000	0.7641	0.5900	1
369	2709	256.204	0.000	0.7417	0.6810	1
369	2765	310.251	0.000	0.7314	0.7404	1
369	2767	208.147	0.000	0.7351	0.5607	1
369	2774	305.224	0.000	0.7014	0.5894	1
369	2835	98.161	0.000	0.7091	0.5376	1
369	2880	328.225	0.000	0.7912	0.8022	1
369	2904	256.204	0.000	0.7420	0.7419	1
369	2921	240.173	0.000	0.7571	0.6597	1
369	3095	34.094	0.000	0.7644	0.5668	1
369	3099	170.130	0.000	0.7798	0.6331	1
369	3253	210.162	0.000	0.7093	0.6848	1
369	3278	328.225	0.000	0.7892	0.7227	1
369	3291	194.168	0.000	0.7745	0.7452	1
369	3304	256.204	0.000	0.7314	0.6750	1
369	3329	196.147	0.000	0.8007	0.6653	1
369	3364	168.115	0.000	0.7658	0.6044	1
369	3648	254.188	0.000	0.7917	0.7024	1
369	3673	251.141	0.000	0.7018	0.4992	1
369	3730	253.157	0.000	0.7146	0.5238	1
369	3743	310.215	0.000	0.7536	0.6528	1
369	3768	253.157	0.000	0.7194	0.5330	1
369	3791	178.136	0.000	0.7237	0.5872	1
369	3831	62.125	0.000	0.7416	0.6973	1
369	3893	228.173	0.000	0.7137	0.6748	1
369	4117	328.225	0.000	0.7601	0.7005	1
369	4231	238.194	0.000	0.7122	0.6651	1
369	4250	270.290	0.000	0.7229	0.6592	1
369	4334	-82.078	0.000	0.8663	0.8210	1
369	4367	228.173	0.000	0.7067	0.4994	1
369	4378	328.225	0.000	0.7535	0.6970	1
369	4430	236.178	0.000	0.7820	0.7337	1
369	4510	254.188	0.000	0.7635	0.6126	1
369	4527	256.204	0.000	0.7260	0.5600	1
369	4597	312.230	0.000	0.7491	0.6991	1
369	4614	180.151	0.000	0.7509	0.6562	1
369	4626	178.136	0.000	0.7374	0.6819	1
369	4737	278.188	0.000	0.7402	0.7099	1
369	4855	294.219	0.000	0.7189	0.6477	1
369	4878	270.183	0.000	0.7814	0.6687	1
369	4894	153.177	0.000	0.7219	0.6290	1
369	5048	-80.063	0.000	0.7439	0.6314	1
369	5049	352.262	0.000	0.8169	0.7225	1
369	5112	226.156	0.000	0.7468	0.5754	1
369	5212	252.172	0.000	0.7434	0.6963	1
369	5268	254.188	0.000	0.7685	0.6005	1
369	5277	253.157	0.000	0.7194	0.5330	1
369	5356	172.147	0.000	0.7629	0.6651	1
369	5400	286.178	0.000	0.7547	0.6844	1
369	5449	164.068	0.000	0.7182	0.5851	1
369	5579	-263.173	0.000	0.7801	0.7258	1
369	5590	180.151	0.000	0.7153	0.6584	1
369	5622	196.147	0.000	0.8391	0.7539	1
369	5648	-235.141	0.000	0.7172	0.5916	1
371	632	-42.058	0.000	0.7962	0.6189	1
371	635	-43.042	0.000	0.9427	0.7316	1
371	715	18.011	0.000	0.8385	0.8590	1
371	748	-313.116	0.000	0.7208	0.4826	1
371	787	18.011	0.000	0.9019	0.8045	1
371	947	0.000	0.000	0.9741	0.7853	1
371	952	-191.080	0.000	0.8419	0.5317	1
371	954	-149.084	0.000	0.8835	0.6608	1
371	1136	-142.110	0.000	0.7155	0.5247	1
371	1153	14.016	0.000	0.9151	0.7423	1
371	1223	-295.105	0.000	0.7771	0.4798	1
371	1241	-119.073	0.000	0.7458	0.5591	1
371	1255	-394.345	0.000	0.8011	0.5354	1
371	1337	-361.135	0.000	0.7205	0.6426	1
371	1402	-191.080	0.000	0.8874	0.5335	1
371	1506	-149.084	0.000	0.8950	0.6022	1
371	1675	18.011	0.000	0.8850	0.7156	1
371	1761	-135.069	0.000	0.8921	0.6438	1
371	1801	-179.079	0.000	0.7580	0.8130	1
371	1877	-361.137	0.000	0.7094	0.4815	1
371	1929	-503.184	0.000	0.7812	0.5354	1
371	2230	-117.058	0.000	0.8875	0.6379	1
371	2294	-86.084	0.000	0.8003	0.6420	1
371	2325	-174.053	0.000	0.9348	0.7929	1
371	2356	-144.042	0.000	0.8258	0.5466	1
371	2395	-213.009	0.000	0.7584	0.5404	1
371	2558	-220.073	0.000	0.7242	0.4987	1
371	2729	-799.310	0.000	0.7633	0.4304	1
371	2769	18.011	0.000	0.8923	0.7292	1
371	2963	14.016	0.000	0.9287	0.8629	1
371	2974	-86.084	0.000	0.8003	0.6420	1
371	3017	-281.126	0.000	0.7097	0.5675	1
371	3021	-174.053	0.000	0.9398	0.8545	1
371	3102	-133.053	0.000	0.8947	0.6404	1
371	3112	-191.042	0.000	0.8877	0.6029	1
371	3201	-144.042	0.000	0.8746	0.6811	1
371	3210	-84.106	0.000	0.8163	0.6129	1
371	3242	-43.042	0.000	0.9069	0.6740	1
371	3495	-336.084	0.000	0.8005	0.5604	1
371	3519	-149.084	0.000	0.8692	0.6194	1
371	3548	-144.042	0.000	0.8423	0.6214	1
371	3602	-158.085	0.000	0.8935	0.5768	1
371	3613	-195.075	0.000	0.8464	0.5733	1
371	3622	14.016	0.000	0.9287	0.8629	1
371	3727	34.969	0.000	0.7223	0.6253	1
371	3774	-246.137	0.000	0.7978	0.5434	1
371	3782	-42.058	0.000	0.7962	0.6189	1
371	3793	-279.094	0.000	0.9040	0.6275	1
371	3818	-215.025	0.000	0.8372	0.6396	1
371	3855	-119.073	0.000	0.7993	0.6732	1
371	3899	-229.041	0.000	0.8186	0.5972	1
371	3995	-119.074	0.000	0.7611	0.6737	1
371	4032	-149.084	0.000	0.8954	0.6999	1
371	4203	18.011	0.000	0.9068	0.8112	1
371	4295	-144.042	0.000	0.7913	0.4580	1
371	4317	-86.049	0.000	0.7540	0.5282	1
371	4414	-110.037	0.000	0.7317	0.5876	1
371	4465	14.016	0.000	0.9223	0.8072	1
371	4537	-87.032	0.000	0.9228	0.6275	1
371	4617	14.016	0.000	0.9107	0.7764	1
371	4802	14.016	0.000	0.9317	0.8522	1
371	4858	-162.052	0.000	0.8204	0.5661	1
371	4908	-205.095	0.000	0.7560	0.5855	1
371	4951	-30.010	0.000	0.8506	0.7188	1
371	5089	-262.133	0.000	0.7681	0.5263	1
371	5113	-297.121	0.000	0.7537	0.5594	1
371	5136	18.011	0.000	0.9129	0.8480	1
371	5140	-199.030	0.000	0.7292	0.5609	1
371	5189	-179.080	0.000	0.7595	0.6395	1
371	5298	-70.089	0.000	0.8536	0.6976	1
371	5313	-637.257	0.000	0.8141	0.4927	1
371	5369	18.011	0.000	0.9019	0.8045	1
371	5461	-133.053	0.000	0.9065	0.7480	1
371	5565	-151.064	0.000	0.8409	0.6140	1
371	5589	-165.044	0.000	0.7241	0.5155	1
371	5602	-70.089	0.000	0.8413	0.6926	1
371	5604	-114.043	0.000	0.8740	0.5651	1
371	5610	-205.095	0.000	0.8016	0.6945	1
372	819	-2.016	0.000	0.8690	0.6863	1
372	889	-31.942	0.000	0.7598	0.5380	1
372	911	-32.026	0.000	0.8252	0.6993	1
372	1174	21.996	0.000	0.7035	0.4475	1
372	2424	-18.010	0.000	0.8418	0.7139	1
372	4139	-2.016	0.000	0.8489	0.7051	1
372	4656	102.010	0.000	0.7379	0.6204	1
372	4766	-32.026	0.000	0.8074	0.6679	1
372	5091	102.010	0.000	0.7426	0.6204	1
372	5100	87.995	0.000	0.7356	0.5913	1
372	5249	102.010	0.000	0.7363	0.6204	1
372	5330	102.010	0.000	0.7352	0.6204	1
374	1153	503.201	0.000	0.8290	0.5510	1
374	1398	199.121	0.000	0.8651	0.5831	1
374	1516	329.148	0.000	0.8795	0.5510	1
374	1523	312.106	0.000	0.8137	0.4629	1
374	1552	167.095	0.000	0.8802	0.6081	1
374	1596	266.117	0.000	0.8374	0.5427	1
374	1929	-13.999	0.000	0.8029	0.5518	1
374	2091	142.064	0.000	0.7067	0.3306	1
374	2394	-136.036	0.000	0.7991	0.4673	1
374	2481	329.148	0.000	0.8905	0.5831	1
374	2670	-59.983	0.000	0.7697	0.3943	1
374	2695	-120.041	0.000	0.7904	0.4919	1
374	2763	312.158	0.000	0.8881	0.5510	1
374	2806	329.148	0.000	0.8776	0.5831	1
374	2833	182.095	0.000	0.7585	0.4244	1
374	2839	329.148	0.000	0.8807	0.5398	1
374	2963	503.201	0.000	0.8333	0.5510	1
374	3117	271.059	0.000	0.8023	0.4320	1
374	3120	283.143	0.000	0.8758	0.5510	1
374	3188	-106.025	0.000	0.7431	0.3892	1
374	3207	325.156	0.000	0.8915	0.5831	1
374	3305	-401.010	0.000	0.7236	0.3824	1
374	3310	-148.035	0.000	0.7956	0.3810	1
374	3376	259.144	0.000	0.8552	0.5510	1
374	3428	217.132	0.000	0.8658	0.5413	1
374	3622	503.201	0.000	0.8333	0.5510	1
374	3703	324.121	0.000	0.7667	0.5580	1
374	3737	256.096	0.000	0.7905	0.4281	1
374	3868	259.143	0.000	0.8647	0.5417	1
374	3874	347.159	0.000	0.8206	0.5422	1
374	3931	241.132	0.000	0.8675	0.5510	1
374	3942	359.159	0.000	0.8484	0.5724	1
374	3969	271.142	0.000	0.7624	0.4155	1
374	4052	224.105	0.000	0.8725	0.5510	1
374	4089	321.143	0.000	0.7974	0.4045	1
374	4113	359.159	0.000	0.8451	0.5486	1
374	4194	324.121	0.000	0.7282	0.4305	1
374	4199	224.106	0.000	0.8242	0.4938	1
374	4309	329.148	0.000	0.8914	0.5510	1
374	4325	312.157	0.000	0.8129	0.4473	1
374	4357	167.116	0.000	0.8635	0.5510	1
374	4420	26.016	0.000	0.8176	0.5400	1
374	4427	42.011	0.000	0.9025	0.5141	1
374	4463	42.011	0.000	0.9021	0.6092	1
374	4465	503.201	0.000	0.8232	0.5696	1
374	4617	503.201	0.000	0.8254	0.5831	1
374	4624	329.148	0.000	0.8778	0.5510	1
374	4627	-43.988	0.000	0.8668	0.5258	1
374	4725	185.127	0.000	0.8277	0.5458	1
374	4733	301.153	0.000	0.8570	0.5285	1
374	4802	503.201	0.000	0.8344	0.5510	1
374	4803	266.117	0.000	0.8139	0.4828	1
374	4990	182.095	0.000	0.8682	0.5720	1
