"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"49_530.36_8.3",49,530.358534245325,8.25252957666667,"C26H54NO6P"
"4921_227.08_2",4921,227.079040454817,2.02398027403846,"C11H12N2O2"
"4924_152.06_1.2",4924,152.056673283442,1.16878362520325,"C5H5N5O"
"4960_204.12_1.1",4960,204.123206352553,1.11608592621359,"C9H17NO4"
"4969_508.38_8.6",4969,508.376248812423,8.59622679473684,"C26H54NO6P"
"497_702.47_9.1",497,702.47092303401,9.11502064117647,"C35H70NO9P"
"5002_400.34_7.6",5002,400.342444246104,7.6286228945946,"C23H45NO4"
"5015_268.1_1.1",5015,268.103961846441,1.06373459826087,"C10H13N5O4"
"5036_236.09_2.6",5036,236.091997649118,2.62614109473684,"C12H13NO4"
"504_261.14_2.1",504,261.14458165314,2.09856374574468,"C11H20N2O5"
"5044_524.37_8.8",5044,524.371090282785,8.76276481545455,"C26H54NO7P"
"5053_137.06_1.8",5053,137.059737042683,1.82806508780488,"C8H10O3"
"5062_309.21_5.6",5062,309.205153231045,5.57114307622951,"C18H28O4"
"5078_510.39_9",5078,510.392351791484,9.01039814444444,"C26H56NO6P"
"509_312.22_4.5",509,312.216975799364,4.53183390806452,"C17H31NO5"
"5090_137.06_1.2",5090,137.059762722152,1.17170809186992,"C8H10O3"
