"Row.names","al_uuid","al_vol_microliter","cohort","cohort_ott_id","crop","domain","domain_ott_id","ex_batch_id","ex_dried_weight","ex_solv_vol_micro","ex_uuid","extr_meth","filename","flags","free_text","fs_user_created","fs_uuid","inat_captive","inat_comments","inat_community_taxon_id","inat_created_time_zone","inat_description","inat_emi_external_id","inat_faves","inat_faves_count","inat_geojson_coordinates","inat_geojson_type","inat_id","inat_ident_taxon_ids","inat_identifications","inat_identifications_count","inat_identifications_most_agree","inat_identifications_most_disagree","inat_identifications_some_agree","inat_location","inat_map_scale","inat_num_identification_agreements","inat_observed_time_zone","inat_outlinks","inat_photo_url","inat_photos","inat_place_guess","inat_project_ids","inat_project_ids_without_curator_id","inat_project_observations","inat_quality_grade","inat_site_id","inat_species_guess","inat_taxon_ancestor_ids","inat_taxon_ancestry","inat_taxon_atlas_id","inat_taxon_complete_rank","inat_taxon_complete_species_count","inat_taxon_conservation_status_authority","inat_taxon_conservation_status_id","inat_taxon_conservation_status_iucn","inat_taxon_conservation_status_source_id","inat_taxon_conservation_status_user_id","inat_taxon_current_synonymous_taxon_ids","inat_taxon_default_photo_flags","inat_taxon_default_photo_id","inat_taxon_default_photo_medium_url","inat_taxon_default_photo_square_url","inat_taxon_default_photo_url","inat_taxon_endemic","inat_taxon_extinct","inat_taxon_iconic_taxon_id","inat_taxon_iconic_taxon_name","inat_taxon_id","inat_taxon_introduced","inat_taxon_is_active","inat_taxon_min_species_ancestry","inat_taxon_min_species_taxon_id","inat_taxon_native","inat_taxon_observations_count","inat_taxon_parent_id","inat_taxon_preferred_common_name","inat_taxon_rank","inat_taxon_rank_level","inat_taxon_threatened","inat_taxon_universal_search_rank","inat_taxon_wikipedia_url","inat_uri","inat_user_activity_count","inat_user_id","inat_user_identifications_count","inat_user_journal_posts_count","inat_user_login","inat_user_name","inat_user_observations_count","inat_user_roles","inat_user_species_count","inat_user_universal_search_rank","inat_uuid","inat_votes","infraclass","infraclass_ott_id","is_approximate_match","is_synonym","lab_extract","matched_name","method","ms_id","ms_inj_vol","ms_injection_volume","ms_uuid","no_rank","no_rank_ott_id","nomenclature_code","obvious_unique_macroscopic_specimen","organ","organism_otol_class","organism_otol_class_ott_id","organism_otol_family","organism_otol_family_ott_id","organism_otol_genus","organism_otol_genus_ott_id","organism_otol_kingdom","organism_otol_kingdom_ott_id","organism_otol_order","organism_otol_order_ott_id","organism_otol_phylum","organism_otol_phylum_ott_id","organism_otol_species","organism_otol_species_ott_id","organism_otol_unique_name","ott_id","plot","qf_comment_eco","qf_comment_env","qf_herbivory_percent","qf_ipen","qf_latitude","qf_longitude","qf_sample_name","qf_soil_type","qf_temperature_celsius","qf_weather","rank","sample_id","sample_type","score","search_string","section","section_ott_id","source_id","source_taxon","source_taxon_qid","subclass","subclass_ott_id","subfamily","subfamily_ott_id","subgenus","subgenus_ott_id","suborder","suborder_ott_id","subphylum","subphylum_ott_id","subtribe","subtribe_ott_id","superfamily","superfamily_ott_id","superorder","superorder_ott_id","taxon_flags","taxon_is_suppressed","taxon_is_suppressed_from_synth","taxon_name","taxon_ott_id","taxon_rank","taxon_search_string","taxon_source","taxon_synonyms","taxon_tax_sources","taxon_unique_name","tribe","tribe_ott_id","102","1061","1065","1069","107","1075","1079","108","1089","112","1131","1153","1156","1174","1175","1182","1198","1203","1208","1212","1215","1224","1226","1229","125","1254","127","1270","1285","1311","1314","1333","1334","1350","1364","1379","138","1384","1394","140","1407","1413","1414","1419","1421","1489","149","1498","1512","1514","1518","1535","1543","1563","1577","1590","1612","1614","1642","1643","1646","1652","1655","1680","1682","1686","1690","1715","1727","173","1731","1732","1776","1781","1783","1793","1811","1812","1833","1841","1843","1876","1900","1928","1932","1933","1936","1940","1941","1948","1963","1966","1982","1991","2002","2008","201","2030","2054","2057","2069","2085","2100","2124","2128","2142","2145","2158","2168","2186","2187","219","2191","2193","2197","2229","2241","2245","2248","2257","2261","2277","2286","2287","229","2292","2293","2302","2343","236","2367","238","2381","2386","2396","240","2417","2424","244","2445","2458","2464","2467","2470","2473","2476","2489","249","2506","2507","2525","2536","2541","2546","2547","2555","2567","260","2602","2612","2617","2625","2644","2645","2667","2668","2673","2678","2687","2705","2721","2737","2741","2755","2757","2758","276","2797","2798","2801","2807","2815","2826","285","2870","2871","2876","2879","2882","2893","2905","2926","2928","2931","2936","294","2952","2958","2963","2965","297","2971","2974","2999","3003","3006","3013","3019","3041","3058","3065","3073","3095","3103","3108","3111","3116","3132","3136","3137","3152","318","3186","3187","3194","3197","3198","320","3206","3209","3213","3220","3236","3241","3250","3259","3281","3307","3313","3333","3342","3355","3360","3371","3375","3379","3382","3387","3398","3400","3405","3417","3425","3447","3454","347","3490","351","3517","3533","3535","3536","354","3544","3550","3552","3557","3559","3574","3585","3602","3604","3616","3622","3625","3637","3649","3650","3658","3659","366","3666","3669","3673","3682","3685","3688","3690","37","3704","3716","372","3730","3731","3768","3770","3774","3791","3796","380","3829","3850","3859","3875","388","3891","390","3915","3916","3919","3921","393","394","3940","3948","395","3964","3973","3990","3991","3994","3995","3997","4031","4037","4038","4050","4055","4136","4139","4155","4157","4164","4174","4184","4185","4186","4198","4200","4205","421","4211","4214","4233","424","4243","4247","4254","4265","4272","428","4285","43","430","4300","4312","4317","4326","4329","4330","436","4361","4368","4377","4380","4394","44","4411","4413","4416","4418","4420","4437","4445","4451","446","4465","4467","4470","4473","4483","4488","449","4494","4498","4499","450","4535","4537","4547","4556","4560","4563","4577","4585","4593","4594","4596","460","4605","4607","4617","4621","4626","4631","4635","4638","465","4650","4656","4657","466","4662","467","4671","4672","4680","4686","4694","4705","4712","4730","4733","4753","4766","477","4773","4775","480","4801","4802","4805","4809","4816","4822","4823","4829","4839","4848","4873","4874","488","4895","4917","4918","4921","4924","4925","4951","4960","497","4987","4989","5000","5002","5015","5022","5029","5036","504","5044","5053","5062","5063","507","5078","5089","509","5090","5091","5113","5146","5165","5167","5172","5178","5190","5195","5196","5199","5211","5218","5220","5223","523","5234","5240","5248","5249","5265","5269","5273","5277","5284","529","5292","5297","5298","531","5311","5315","5319","532","5322","5329","5330","5358","5374","5380","5391","5393","5398","540","5411","5412","5413","5414","5419","543","5434","5442","5466","5471","5475","5482","5483","5491","5500","5505","5514","5517","5523","5525","5531","5538","5555","5557","5561","5570","5580","5594","5595","56","5602","5620","5622","5631","5641","5645","5651","5660","570","587","590","591","600","602","607","622","625","628","662","665","677","703","709","711","727","731","732","74","75","765","767","768","773","786","793","794","807","814","819","832","845","863","868","881","889","890","91","911","912","922","926","928","937","942","956","961","965","982","993"
"202405171439_HC_fibl_000007_01_01.mzML","cbfb02bd-6277-4feb-bf3b-a91297b5aa4e","120","ND","ND","montalbano","Eukaryota","304358","dbgi_batch_000010","50.1","1700","f99e8287-5ff3-48ce-a29b-7bdd3a6cc0d6","MeOH/H2O","202405171439_HC_fibl_000007_01_01.mzML","[]","classic_sample","175a7812-6024-4708-b3db-93223c778fb3","e639f878-645a-4fb8-b35c-f8c80c3220f4","TRUE","[]","ND","Europe/Zurich","ND","fibl_000007","[]","0","\"\"{'type': 'Point', 'coordinates': [7.5391381605, 47.5024813556]}\"\"","Point","208862402","\"\"[48460, 47126, 211194, 47125, 47163, 47162, 47434, 514989, 709543, 1138151, 58390, 64161]\"\"","[{'474380149': 64161}]","0","FALSE","FALSE","FALSE","\"\"[47.5024813556, 7.5391381605]\"\"","ND","0","Europe/Zurich","[]","https://inaturalist-open-data.s3.amazonaws.com/photos/369582226/square.jpg","\"\"[{'369582226': 'https://inaturalist-open-data.s3.amazonaws.com/photos/369582226/square.jpg'}, {'369582228': 'https://inaturalist-open-data.s3.amazonaws.com/photos/369582228/square.jpg'}, {'369582229': 'https://inaturalist-open-data.s3.amazonaws.com/photos/369582229/square.jpg'}, {'369582238': 'https://inaturalist-open-data.s3.amazonaws.com/photos/369582238/square.jpg'}, {'369582239': 'https://inaturalist-open-data.s3.amazonaws.com/photos/369582239/square.jpg'}]\"\"","\"\"Therwil, Switzerland\"\"","[]","[]","[]","casual","1","Bread Wheat","\"\"[48460, 47126, 211194, 47125, 47163, 47162, 47434, 514989, 709543, 1138151, 58390, 64161]\"\"","48460/47126/211194/47125/47163/47162/47434/514989/709543/1138151/58390","ND","ND","ND","ND","ND","ND","ND","ND","ND","[]","84606130","https://inaturalist-open-data.s3.amazonaws.com/photos/84606125/medium.jpg","https://inaturalist-open-data.s3.amazonaws.com/photos/84606125/square.jpg","https://inaturalist-open-data.s3.amazonaws.com/photos/84606125/square.jpg","FALSE","FALSE","47126","Plantae","64161","FALSE","TRUE","\"\"48460,47126,211194,47125,47163,47162,47434,514989,709543,1138151,58390,64161\"\"","64161","TRUE","8235","58390","Bread Wheat","species","10","FALSE","8235","http://en.wikipedia.org/wiki/Common_wheat","https://www.inaturalist.org/observations/208862402","497","6687578","0","0","dbgi","ND","497","[]","324","497","386dccb8-56a2-49fd-a5f9-d0a07db54462","[]","ND","ND","FALSE","FALSE","fibl_000007_01","Triticum aestivum","conventional purely mineral fertilization","ms_000001","100mm_C18_15min_DDA_ELON_pos","2","71a1e3d7-c977-49a7-ad90-c62edfee0288","life","805080","ICN","TRUE","leaves","Magnoliopsida","99252","Poaceae","508090","Triticum","31937","Archaeplastida","5268475","Poales","921871","Streptophyta","916750","Triticum aestivum","31926","Triticum aestivum","31926","M56","ND","ND","ND","ND","47.50248","7.53914","Triticum aestivum","ND","ND","ND","species","fibl_000007_01_01","sample","1","triticum aestivum","ND","ND","fibl_000007","Triticum aestivum","Q161098","Petrosaviidae","5308424","Pooideae","641464","ND","ND","ND","ND","ND","ND","Triticinae","5759322","ND","ND","ND","ND","[]","FALSE","FALSE","Triticum aestivum","31926","species","triticum aestivum","ott3.6draft1","['Triticum aestivum subsp. aestivum', 'Triticum aestivum vulgare', 'Triticum amplissimum', 'Triticum aristatum', 'Triticum aristatum aestivum', 'Triticum cereale aestivum', 'Triticum estivum', 'Triticum hybernum', 'Triticum macha', 'Triticum sativum', 'Triticum sativum aestivum', 'Triticum sativum sinense', 'Triticum sativum vulgare', 'Triticum sphaerococcum', 'Triticum touzelle', 'Triticum vulgare', 'Triticum vulgare aestivum', 'Triticum vulgare aristatum', 'Triticum vulgare sativum']","['ncbi:4565', 'gbif:7541363', 'gbif:7795888', 'irmng:11133543']","Triticum aestivum","Triticeae","693954",0.977468171974729,0,0.0337268990593974,0.146555629441726,0.727815917313035,0.436811174740055,0.0100150691812485,0.192326154000491,0,0.468878658542482,0,0.495979791840739,0.662154661475581,0,0.169952093166055,0.197312839458409,0,0.567352546029085,0,0.0010945772608123,0,0.0195662446153243,0,0.183863551771671,0.00128637236743257,0.755983417145301,0.283578055321633,0.110662613621704,0,0.0188704929081864,0,0.0702181283400179,0.327923488586898,0.337325755921151,0,0,0.593687456036099,0.197901221461484,0.543407409790982,0,0.0488257918784229,0.241181091205158,0,0.164959106507006,0.333027079142605,0,0,0,0,0.0149575176114801,0.207478237168955,0,0.713120755595472,0.316979917663452,0.517181637064066,1,0,0,0.465930442952643,0,0.283993122304532,0.296510871995852,0.0920408767376096,0.0621229411485529,0.239048422737469,0.0046455551597392,0.329625156149909,0.0479856141866837,0.837518635230496,0,0.528086380836249,0.0966765012962337,0,0,0.724980761089174,0,0,0.850746159751029,1,0.761227842203224,0.39267197508465,0.695629360835215,0.0278248246403845,0.078793240846282,0.212618227740824,0.233810636876812,0,0.796703662551271,0,0.0366522237456028,0,0.0415490344690149,0,0,0,0.151526318765024,0.141065646213672,0.84424672537527,0.472020343115205,0,0.0455272738204538,0.362667738488478,0,0.406246938544043,0.430239464210766,0,0.238286831004109,0,0.0686356704043981,0.153262306650393,0.797033788859024,0,0.926758290239206,0.525811551378534,1,6.97463842715246e-05,0.727172238358848,0.110878683348722,0.733062786852482,0,0,0,0.669087254641348,0.0317988290152683,0.157560983057389,1,0,0,0.0716345904873936,0,0.116319086292875,0.738693371937398,0,0.550765010023175,0,0.017244668547935,0.0625120024536629,0.0401248795634967,0,0.0141818070881874,0,0,0.35768073575153,0,0,0.426988065640533,0.413865511929184,0.68350121000227,0.581829550291387,0.178765438506172,0.132466761882914,0.0215417866272332,0.492255774434465,0.295909807239824,0,0.615696772507778,0.234930245911216,0,0.24843413043175,0,0.0572107088726887,0.448294072403308,0.125627744926344,0.635024110706823,0.0609694167343406,0.00470655466650188,0,0.480203762354181,0.411706512744492,0.0379625671589417,0.594566630075803,0.424768216066969,0.00986372493038626,0.00521698631028143,0,0.00124403327301304,0.0462835266068092,0.557232684749656,1,0,0.944714423606661,0,0.0478395932420826,0.6851246600284,0.0306766965751059,0,0.256385108704628,0,0.0200101862400461,0.0734199770296127,0.559513521481912,0,0.233321606826113,0.623568007743,0,0.086758521617387,0.0356018354990949,0.446895100508689,0.630357149184841,0.0660108478231243,0,0.101240690523112,0.0311489701093254,0,0.179358106861648,0.0788446247325511,0.390012002773511,0.595772101214781,0,0.0446728392670159,0.401264569357848,0.192798165599694,1,0.348509397398566,0.333349973801306,0.0266280323577675,0,0,0.181650570636099,0.0106186046354382,0.790183400076896,0,0.00462479502819536,0.80513548598864,0.274520956222609,0.175361658989984,0.297401143624089,0,0,0,0,0.0777911180211567,0.163195707857109,0.910503568381483,0.473713132825861,0.732283942800973,0.587938239155113,0.830137036446437,0,0,0,0.256749871430393,0.212148616246209,0.42422830458928,0.380089877112126,0.0265707066451178,0.273712773702572,1,0,0.293800557235382,0.133306793067651,0.385863843501637,0.0624491064674509,0,0.285053716586951,0.0133743703130128,0.0974542735574496,0.423227788614522,0.295503553098972,0.0474771344817771,0.623044155995543,0.7917120965279,0.474641139900324,0.269886952812524,0,0.0125209370024363,0.160568064304028,0,0.458209863075567,0.141648323595095,0,0.122656213942385,0.025850750689848,0.61603779137153,0.569478686314689,0.0348516816502211,0.0183814254713954,0.00319933983304476,0.673188154712119,0.764668290942595,0,0.00787871831801314,0,0.653122571134773,0.151664576463081,0.590046147077208,0.146611878897005,0.0634220222770905,0.0118370532738315,0.0587939530394852,0.76345369371424,0.0376218352722705,0.888646522939806,0.514164212230966,0.702706985545228,0.351537998872323,0,1,0.744449725141118,0,0.165042220284987,0.410726285297358,0,0.278330049195376,1,0.0927598737527958,0.134244117675093,0.0497230624330021,0.38070043466748,1,1,0.102740505409216,0,0.567541876783587,0.00442996364730004,0.0426513926502006,0,0,0,0.406285207351824,0.00801557009781323,0,0.123931397848732,0.236912809669815,0.0957494496671529,0,0.0390698807765478,0.110684452047673,0,0.0416662442905118,0,0.180684746405753,0.209825317321691,0,0.502993236502884,0,0.0797604461612001,0.018772145070489,0.0557719065493637,0,0,0,0.0197391983859426,0.14050745902098,0.134675810873334,0.330441816424653,0.031528876364731,0,0,0.333179966116979,0,0.455248334984339,0.0123570207922917,0.622749832925149,0,0.526875136652197,0.00541239276169009,0.980467603322343,0.000930352451662031,0.744189796121491,0.71871963855829,0.523800327052047,0.783766225180637,0,0.141394222163275,0,0.910032037852076,0.392871317180881,0.755399449419499,0.128468293977039,0,0,0.0101303013188164,0.119417106464309,0.716739297368085,0.0747804781456749,0.383714597614384,0.278494514553054,0.0378261766389815,0.00780488584005883,0,0.517447005168533,0.425385738023272,0.106982790472473,0.0149396100561733,0.0902833717723196,0.84801586987087,0.492214089286807,0.270853973459621,0.579827271457257,0,0.183892190086697,0.012198219794785,0.889748216513989,0,0.0124007211551684,0.963270717747136,0.0530255271497313,0.0145967609930737,0.51476219671944,0.119903380295043,0.388617567017852,0.300189589359734,0.101580388723866,0.428730177231133,0,0.314546724473964,0.151530983545845,0.472362890072298,0.338223685203424,0.184665123224607,0,0,0.173522153199921,0.426551756985675,0,0,0,0.16328656130698,0.0898682297344039,0.965479474632445,0,0.710719785611119,0.42645447956614,0.031337631602265,0.0292103205518122,0,1,0.500093876609986,0,0.287382273615405,0,0.26735021876298,0,0.115119261688301,0,0.67680160189639,0,0,0,0,0.0318504985904989,0.150070141737656,0.0610136048445874,0,0.292617244651765,0.00629745140214841,0.402092787329175,0.158294003986028,0,0.894154678910051,0,0.67347088757023,0.343305515292687,0.0645002278353456,0.194702503485132,0.163418837338076,0,0,0,0.347654907750721,0.506604784236195,0.4201575333196,0,0.408503182621171,0,0,0.126151907468994,0.135254227280341,0.319946363374081,0,0.368041950157662,0,0.528630531368492,0.0728026417556215,0.0315445804475561,0.348058725276541,0,0.00845835644485606,0,0.0277040936764944,0.258951595486798,0.223874985909179,0.169095990507911,0.0462437739856761,0.978214910654507,0.141799969688238,0,0.333392714436248,0,0,1,0.686868962552136,0,0,0.00707294145086132,0.701273126704451,0.085477802552124,0.148760481189015,0.263568926553386,0.811100734848799,1,0,0,0.00815394088860504,0.268903260596935,0,0.014610736728606,0.0468183422403452,0,0.314906237339236,0.291978654481483,0.654797775766787,0,0.0673465316625021,0,0.250320732554248,0,0,0,0,0.011171375178896,0.00169344820012886,0.659905413088737,0.0145680193660992,0.861427687601662,0,0.715302295433458,0.390535965839438,0,0.0107428385276082,0.0309155828318839,0,0.240022670395965,0.298800088502889,0,0,0.0165936859099966,0.110403344909393,0.113111040167332,0,0,0.798646285629473,0.0310491778216287,0,1,0.148368453215101,0.118357058004209,0,0.227243153766139,0.00618995146601745,0.225753631052746,0.0699804455612448,0.220407305169396,0,0.0754816130578361,0.0393147529623952,0.321515859445763,0.00963388036718363,0,0.0219602701676706,0.0100822064761312,0.00549060460072846,1,0,1,0.192762754346476,0.684829953496023,0.0659632912486109,0,0.0463582760464835,0,0.197763340163511,0.536015149676073,0,0,0,0,0.374584794683389,0.129949923974226,0,0.0532441724463913,0.00865439749630593,0.0218932135816501,0,0.24821603586939,0.155761876991975,0.125585247166931,0.51934072382128,0,0.0246078170972706,0.287662772585247,0.104438621697598,0,0.00265547354706533,0.00222859772293023,0,0.0345577786096622,0,0.0303420690502812,0.25597602113586,0
