"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"1385_788.61_10.3",1385,788.609429961077,10.3377195284553,NA
"1386_517.23_3.4",1386,517.226385304711,3.4306877516129,"C24H38O13"
"1387_300.29_6.8",1387,300.290052519342,6.82686962795699,"C18H37NO2"
"1388_388.2_2.8",1388,388.19722442627,2.80944928,"C19H25N5O4"
"1390_418.29_8.7",1390,418.286443685179,8.676685556,"C24H36FN3O2"
"1392_453.14_2.9",1392,453.136766655789,2.85951249180328,NA
"1393_298.27_6.6",1393,298.274180699052,6.574754655,"C18H35NO2"
"1394_296.07_0.6",1394,296.065991516534,0.5886312496,"C8H20NO6P"
"1395_389.22_3",1395,389.217021562134,2.967520135,"C19H34O9"
"1396_165.05_3.2",1396,165.054651595106,3.19664404125,"C9H10O4"
"1397_330.3_6.6",1397,330.30013987286,6.6026022,"C19H39NO3"
"1398_485.13_3.3",1398,485.129558563232,3.313444775,"C21H26O14"
"1399_152.07_2.2",1399,152.070682938952,2.23911494083333,"C8H9NO2"
"14_667.45_10.4",14,667.453468777681,10.3821293529412,NA
"140_366.3_8.6",140,366.300443420637,8.561271992,"C22H39NO3"
"1400_668.28_3.1",1400,668.275802612305,3.09451616666667,"C24H47N5O14"
"1401_180.1_2.7",1401,180.101718905568,2.6789758637931,"C10H13NO2"
"1402_386.14_2.4",1402,386.144957910696,2.43839079538462,"C18H21N5O6"
"1404_389.22_3.2",1404,389.217026472385,3.168808340625,"C19H32O8"
"1406_407.1_2.7",1406,407.095334734236,2.67973642857143,"C19H18O10"
"1407_175.12_1.5",1407,175.118965149234,1.45296909902913,"C6H14N4O2"
"1408_408.31_9.6",1408,408.308835348317,9.63825098125,"C22H43NO4"
"1409_458.22_3",1409,458.22321319606,3.036746425,"C19H33N5O9"
"1412_499.15_2.7",1412,499.145158555773,2.74669888888889,"C22H26O13"
"1413_416.26_3.6",1413,416.264404961684,3.59871218695652,"C21H37NO7"
"1415_236.15_1.5",1415,236.149181047272,1.52071796074766,"C10H21NO5"
"1417_341.23_8",1417,341.23210754446,7.96093094166666,"C19H34O6"
"1418_590.43_8.4",1418,590.426376347554,8.37956295,"C37H55N3O3"
"1419_166.09_1.6",1419,166.08626568802,1.59091724796748,"C9H11NO2"
"142_386.29_6.6",142,386.290786745508,6.57543170666667,"C21H36O5"
"1420_337.09_2.7",1420,337.091575743194,2.672100778125,"C16H18O9"
"1421_343.13_2.7",1421,343.129498436425,2.7452316984127,"C13H24N2O5S"
"1423_415.3_9.3",1423,415.299738344939,9.26382028550724,"C30H40O2"
"1424_319.04_2.7",1424,319.043639592895,2.74071934285714,"C15H10O8"
"1425_176.01_0.9",1425,176.010842287638,0.899762615316456,NA
"1426_541.37_8.4",1426,541.371198866862,8.41677834666667,NA
"1429_264.07_0.7",1429,264.071457694395,0.715726133076923,"C9H13NO8"
"143_309.13_3.4",143,309.133148671403,3.35227910208333,"C16H20O6"
"1432_496.31_4.1",1432,496.311601426866,4.05660884074074,"C24H43N5O7"
"1433_412.38_9.7",1433,412.378778286086,9.73276468454546,"C25H49NO3"
"1434_643.41_4.2",1434,643.405650025117,4.182063238,NA
"1436_565.4_8.9",1436,565.40415540463,8.90655450428571,"C40H52O2"
"1437_393.28_8.9",1437,393.278303506058,8.89138872173913,"C25H38O2"
"1438_372.27_4.8",1438,372.274628435144,4.82585212560976,"C20H37NO5"
"1439_435.09_3.3",1439,435.092051188151,3.253776975,"C20H18O11"
"1440_425.14_2.5",1440,425.141707405233,2.54319013809524,NA
"1442_351.16_3",1442,351.155209458667,3.02796150877193,"C16H20N6O2"
"1445_593.28_9.9",1445,593.27595158781,9.9172615742268,NA
"1447_490.23_3.9",1447,490.228132121702,3.8941829,"C23H31N5O7"
"1449_1052.76_10.2",1449,1052.76385775879,10.2121790909091,"C61H108NO9P"
"145_364.32_7.2",145,364.321183283563,7.15106962837838,"C23H41NO2"
"1450_398.91_0.5",1450,398.905916048461,0.502036203804348,"C12H6Cl2N2O4S2"
"1451_454.29_6.3",1451,454.286742194958,6.27093067096774,"C21H44NO7P"
"1452_733.45_9.1",1452,733.44977871565,9.05236899302326,NA
"1454_394.21_4.6",1454,394.207369805328,4.5606228953125,"C17H33NO10"
"1455_207.06_2.2",1455,207.058393478394,2.17231075,"C10H10N2OS"
"1456_484.14_2.6",1456,484.142561340332,2.62728797,NA
"1457_720.33_2.8",1457,720.333587651734,2.76373265,"C37H46F3N5O5"
"1458_151.04_3.2",1458,151.039435704833,3.23436045,"C8H8O4"
"146_434.27_3",146,434.274960546376,2.95827410142857,"C22H37N5O5"
"1461_463.09_2.5",1461,463.087145256939,2.45604418181818,"C21H20O13"
"1463_407.26_7.4",1463,407.257925823,7.428538016,"C25H36O3"
"1464_457.21_3.8",1464,457.206734417502,3.82312900666667,"C22H32O10"
"1465_219.17_4.4",1465,219.174317668723,4.36177328099174,"C15H22O"
"1466_231.17_1.5",1466,231.170369583474,1.46641570909091,"C11H22N2O3"
"1467_236.16_4.9",1467,236.161972325297,4.86826818130081,NA
"1468_524.3_8",1468,524.300763348389,8.04467757826087,"C27H43N5O3"
"1469_168.07_2",1469,168.065499352837,1.98071008606558,"C8H9NO3"
"147_538.22_3.6",147,538.219650543093,3.55362651785714,"C28H31N3O8"
"1470_629.27_10.3",1470,629.273092460258,10.3159233513513,NA
"1471_437.19_6.5",1471,437.193568472135,6.50910425084746,NA
"1473_221.19_4",1473,221.18982982725,4.01323371125,"C15H26O2"
"1475_683.18_3.8",1475,683.18127441445,3.75557382058824,"C30H34O18"
