CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
1153	4030	-82.114	0.000	0.7092	0.4714	1
1153	4052	-279.096	0.000	0.9042	0.6419	1
1153	4089	-182.058	0.000	0.8255	0.4420	1
1153	4113	-144.042	0.000	0.8756	0.5726	1
1153	4131	-174.052	0.000	0.9460	0.7932	1
1153	4194	-179.080	0.000	0.7131	0.4165	1
1153	4199	-279.095	0.000	0.8584	0.5200	1
1153	4258	26.016	0.000	0.7468	0.5223	1
1153	4309	-174.053	0.000	0.9451	0.8127	1
1153	4325	-191.044	0.000	0.8372	0.5014	1
1153	4357	-336.085	0.000	0.9255	0.7218	1
1153	4420	-477.184	0.000	0.8116	0.5479	1
1153	4427	-461.190	0.000	0.8055	0.3885	1
1153	4437	-70.089	0.000	0.7500	0.5680	1
1153	4463	-461.189	0.000	0.7230	0.3489	1
1153	4465	0.000	0.000	0.9756	0.7640	1
1153	4509	-96.094	0.000	0.7189	0.4924	1
1153	4541	-353.113	0.000	0.9140	0.7067	1
1153	4547	18.011	0.000	0.9103	0.7761	1
1153	4573	-143.132	0.000	0.9189	0.7331	1
1153	4605	18.011	0.000	0.9214	0.8097	1
1153	4617	0.000	0.000	0.9690	0.7747	1
1153	4624	-174.053	0.000	0.9025	0.6724	1
1153	4627	-547.189	0.000	0.7198	0.3322	1
1153	4631	42.011	0.000	0.8062	0.5004	1
1153	4671	18.011	0.000	0.9155	0.8150	1
1153	4717	-96.094	0.000	0.7793	0.5831	1
1153	4725	-318.074	0.000	0.8726	0.5983	1
1153	4733	-202.048	0.000	0.9255	0.6149	1
1153	4802	0.000	0.000	0.9717	0.7731	1
1153	4803	-237.084	0.000	0.8308	0.4737	1
1153	4870	15.995	0.000	0.8413	0.5004	1
1153	4931	-869.241	0.000	0.8903	0.6581	1
1153	4954	15.995	0.000	0.8446	0.5424	1
1153	4990	-321.106	0.000	0.9242	0.6372	1
1153	4999	-141.115	0.000	0.8782	0.6363	1
1153	5175	-230.043	0.000	0.8153	0.4045	1
1153	5188	-936.162	0.000	0.8057	0.3910	1
1153	5196	-70.089	0.000	0.7500	0.5680	1
1153	5209	-336.085	0.000	0.9448	0.7441	1
1153	5308	-119.074	0.000	0.7246	0.4266	1
1153	5316	-230.043	0.000	0.8352	0.4601	1
1153	5411	-113.105	0.000	0.7098	0.3574	1
1153	5428	-88.031	0.000	0.7015	0.5822	1
1153	5432	-83.097	0.000	0.7016	0.3512	1
1153	5473	15.995	0.000	0.8278	0.5156	1
1153	5492	-16.068	0.000	0.7499	0.5236	1
1153	5500	-198.051	0.000	0.7252	0.3864	1
1153	5596	-330.132	0.000	0.7495	0.4516	1
1153	5598	-318.074	0.000	0.8686	0.5763	1
1155	1326	198.074	0.000	0.7410	0.5718	1
1155	1395	0.000	0.000	0.9019	0.8430	1
1155	1464	-67.990	0.000	0.7916	0.7727	1
1155	1763	198.074	0.000	0.7280	0.5833	1
1155	1788	198.074	0.000	0.7178	0.5400	1
1155	1810	198.074	0.000	0.7269	0.6182	1
1155	2160	-351.080	0.000	0.7814	0.6827	1
1155	2377	138.053	0.000	0.7309	0.5505	1
1155	2445	-86.000	0.000	0.8366	0.6929	1
1155	2449	-17.026	0.000	0.7336	0.6408	1
1155	2527	-103.027	0.000	0.8087	0.7170	1
1155	3086	162.053	0.000	0.7672	0.7293	1
1155	3552	-265.080	0.000	0.8538	0.7197	1
1155	3636	64.104	0.000	0.7124	0.4865	1
1155	3671	-103.027	0.000	0.7861	0.7175	1
1155	4056	-86.000	0.000	0.7089	0.6015	1
1155	4156	198.074	0.000	0.7216	0.6929	1
1155	4165	162.053	0.000	0.7688	0.7531	1
1155	5202	42.047	0.000	0.7235	0.6981	1
1155	5603	-17.026	0.000	0.8025	0.7264	1
1155	5625	198.074	0.000	0.7118	0.5852	1
1156	1934	-7.969	0.000	0.7564	0.4362	1
1156	2534	-144.022	0.000	0.7085	0.3934	1
1156	3610	58.042	0.000	0.7092	0.4112	1
1156	4073	-101.974	0.000	0.7056	0.3613	1
1158	1782	62.073	0.000	0.7189	0.5634	1
1158	3611	86.000	0.000	0.7720	0.4832	1
1158	3739	46.041	0.000	0.7481	0.4629	1
1158	4826	46.041	0.000	0.7127	0.4077	1
1158	5231	-0.002	0.000	0.7695	0.5365	1
1158	5506	62.073	0.000	0.7296	0.4610	1
1163	1841	56.026	0.000	0.7052	0.5422	1
1163	2134	-70.079	0.000	0.8431	0.5298	1
1163	2555	70.042	0.000	0.7115	0.5953	1
1163	2612	26.016	0.000	0.7771	0.5235	1
1163	3252	108.094	0.000	0.7029	0.5643	1
1163	3685	42.010	0.000	0.7134	0.5337	1
1163	3757	-178.209	0.000	0.7475	0.3956	1
1163	4017	126.104	0.000	0.7109	0.4750	1
1163	4368	70.042	0.000	0.7058	0.5313	1
1163	4460	-152.193	0.000	0.7241	0.4757	1
1164	1322	-81.094	0.000	0.7509	0.5839	1
1164	1551	-17.026	0.000	0.8053	0.6822	1
1164	1859	97.985	0.000	0.7065	0.6423	1
1164	3095	214.157	0.000	0.7094	0.5376	1
1164	3329	376.211	0.000	0.7391	0.5390	1
1164	4334	97.985	0.000	0.7392	0.6809	1
1164	5579	-83.109	0.000	0.7547	0.6746	1
1164	5617	235.191	0.000	0.7348	0.5541	1
1164	5622	376.210	0.000	0.7769	0.6739	1
1164	5648	-55.077	0.000	0.7059	0.5700	1
1165	1277	159.125	0.000	0.7062	0.4690	1
1165	1347	-106.914	0.000	0.7594	0.4246	1
1165	1614	124.175	0.000	0.7120	0.4659	1
1165	1725	169.182	0.000	0.7363	0.4214	1
1165	1824	-3.885	0.000	0.7460	0.4479	1
1165	1841	21.947	0.000	0.7379	0.4613	1
1165	1994	-0.837	0.000	0.7907	0.4536	1
1165	2258	-26.014	0.000	0.8215	0.4555	1
1165	2352	168.187	0.000	0.7412	0.4270	1
1165	2457	-64.063	0.000	0.7331	0.4646	1
1165	2498	-71.063	0.000	0.7233	0.4363	1
1165	2690	61.088	0.000	0.7020	0.3396	1
1165	2863	-10.824	0.000	0.7314	0.3484	1
1165	2982	-10.823	0.000	0.7314	0.3484	1
1165	3190	-18.011	0.000	0.7125	0.3984	1
1165	3420	-62.946	0.000	0.7030	0.4332	1
1165	3564	154.135	0.000	0.7770	0.5343	1
1165	3584	-10.823	0.000	0.7570	0.4343	1
1165	3692	-45.877	0.000	0.7051	0.3628	1
1165	3796	63.072	0.000	0.7350	0.4650	1
1165	3853	83.254	0.000	0.7413	0.4981	1
1165	3940	154.171	0.000	0.7206	0.4469	1
1165	4330	21.947	0.000	0.7667	0.4380	1
1165	4473	156.165	0.000	0.7963	0.4665	1
1165	4572	56.077	0.000	0.7044	0.3588	1
1165	4694	172.146	0.000	0.8108	0.5805	1
1165	4771	-29.016	0.000	0.7003	0.4620	1
1165	4840	169.171	0.000	0.7312	0.5480	1
1165	4924	140.170	0.000	0.7639	0.4735	1
1165	5025	126.177	0.000	0.7001	0.4809	1
1165	5178	148.125	0.000	0.7074	0.4188	1
1165	5297	23.963	0.000	0.7391	0.4374	1
1166	1850	207.111	0.000	0.8499	0.5510	1
1167	1376	-0.000	0.000	1.0000	1.0000	1
1168	1336	397.122	0.000	0.7578	0.4988	1
1168	2798	71.984	0.000	0.7854	0.5498	1
1168	2802	397.122	0.000	0.7566	0.4472	1
1169	2064	288.064	0.000	0.8333	0.6036	1
1169	3762	288.065	0.000	0.7633	0.6097	1
1169	5427	578.144	0.000	0.7049	0.5088	1
1170	3989	-146.058	0.000	0.7403	0.5588	1
1174	1188	27.958	0.000	0.7002	0.5521	1
1174	1602	-25.068	0.000	0.7137	0.5234	1
1174	2234	-97.163	0.000	0.7433	0.5466	1
1174	2755	2.016	0.000	0.7066	0.5490	1
1174	2822	13.943	0.000	0.8047	0.4896	1
1174	2837	-57.058	0.000	0.8157	0.6384	1
1174	3110	-31.115	0.000	0.7311	0.5761	1
1174	3302	-73.163	0.000	0.7471	0.5640	1
1174	3379	2.015	0.000	0.7212	0.5908	1
1174	4072	-177.224	0.000	0.7238	0.5120	1
1174	4082	-59.147	0.000	0.7484	0.5398	1
1174	4108	-73.163	0.000	0.7459	0.5658	1
1174	4213	15.958	0.000	0.7242	0.4089	1
1174	4270	13.942	0.000	0.7728	0.4403	1
1174	4437	2.016	0.000	0.7212	0.5908	1
1174	4557	-31.115	0.000	0.7621	0.5648	1
1174	4881	46.005	0.000	0.7509	0.5553	1
1174	5196	2.016	0.000	0.7212	0.5908	1
1174	5594	-57.058	0.000	0.8232	0.6370	1
1174	5620	2.015	0.000	0.7087	0.5925	1
1174	5645	34.005	0.000	0.7911	0.6183	1
1174	5665	-23.053	0.000	0.7427	0.5753	1
1175	1399	207.111	0.000	0.7427	0.5793	1
1175	2469	-44.027	0.000	0.7386	0.5016	1
1175	2831	-30.011	0.000	0.9194	0.6532	1
1177	1568	33.933	0.000	0.7092	0.5082	1
1177	1690	83.984	0.000	0.7207	0.6288	1
1177	2034	47.912	0.000	0.7112	0.5932	1
1177	2158	59.912	0.000	0.7067	0.6123	1
1177	2300	35.948	0.000	0.7561	0.5802	1
1177	2396	61.928	0.000	0.7451	0.6022	1
1177	2470	61.927	0.000	0.7535	0.6137	1
1177	2474	101.995	0.000	0.7014	0.5395	1
1177	2524	61.928	0.000	0.7318	0.5677	1
1177	2528	31.917	0.000	0.7089	0.6752	1
1177	2545	111.979	0.000	0.7317	0.6010	1
1177	3327	49.927	0.000	0.7229	0.5163	1
1177	3409	45.896	0.000	0.7031	0.5565	1
1177	3919	31.917	0.000	0.7002	0.5669	1
1177	4154	33.932	0.000	0.7326	0.4942	1
1177	4286	49.927	0.000	0.7263	0.5727	1
1177	4457	33.933	0.000	0.7303	0.5724	1
1177	4661	33.933	0.000	0.7001	0.5907	1
1178	4953	8.226	0.000	0.8488	0.5369	1
1179	1269	42.010	0.000	0.7618	0.5203	1
1179	1416	13.979	0.000	0.7289	0.5089	1
1179	1541	-26.053	0.000	0.7874	0.5203	1
1179	1660	-26.017	0.000	0.7839	0.5203	1
1179	2614	2.015	0.000	0.7572	0.5224	1
1179	3069	16.031	0.000	0.7781	0.5203	1
1179	3236	236.272	0.000	0.7738	0.5089	1
1179	3417	-9.984	0.000	0.7862	0.5203	1
1179	3637	14.016	0.000	0.7512	0.5176	1
1179	3802	-0.000	0.000	0.7840	0.5203	1
1179	3955	-12.038	0.000	0.7842	0.5203	1
1179	4083	56.026	0.000	0.7715	0.5203	1
1179	4142	13.979	0.000	0.7865	0.5203	1
1179	4185	-14.015	0.000	0.7879	0.5203	1
1179	4664	-9.985	0.000	0.7862	0.5203	1
1179	5061	-31.969	0.000	0.7711	0.5203	1
1179	5358	27.994	0.000	0.7709	0.5559	1
1179	5558	-12.000	0.000	0.7669	0.5083	1
1180	1184	-0.038	0.000	0.8541	0.6189	1
1180	1316	30.010	0.000	0.8691	0.6432	1
1180	1363	-79.994	0.000	0.8377	0.6178	1
1180	1405	6.994	0.000	0.9191	0.7117	1
1180	1529	-61.955	0.000	0.8087	0.5852	1
1180	1693	-2.090	0.000	0.8793	0.6668	1
1180	2088	14.015	0.000	0.8937	0.7051	1
1180	2182	67.989	0.000	0.8823	0.6605	1
1180	2272	15.994	0.000	0.8740	0.6391	1
1180	3113	65.973	0.000	0.9078	0.7147	1
1180	3273	30.012	0.000	0.9125	0.6775	1
1180	3570	94.005	0.000	0.8809	0.6770	1
1180	3784	70.028	0.000	0.8573	0.6679	1
1180	3836	44.026	0.000	0.8981	0.6705	1
1180	4251	60.020	0.000	0.8978	0.6383	1
1180	4388	44.025	0.000	0.8981	0.6705	1
1180	4786	18.010	0.000	0.7195	0.6749	1
1180	5108	-112.938	0.000	0.7006	0.4600	1
1180	5336	15.993	0.000	0.7773	0.4992	1
1180	5435	220.157	0.000	0.7185	0.5533	1
1180	5517	220.145	0.000	0.7081	0.4201	1
1182	1675	30.010	0.000	0.8564	0.6259	1
1182	2369	55.990	0.000	0.7339	0.6388	1
1182	2549	13.979	0.000	0.8888	0.6779	1
1182	2683	60.021	0.000	0.7196	0.3971	1
1182	2758	-19.006	0.000	0.7116	0.5216	1
1182	2769	30.010	0.000	0.8089	0.5272	1
1182	2922	-386.121	0.000	0.7769	0.5407	1
1182	3036	60.021	0.000	0.7259	0.3975	1
1182	3358	-372.106	0.000	0.7695	0.5361	1
1182	3399	-0.000	0.000	0.7971	0.5604	1
1182	3824	60.021	0.000	0.7212	0.3638	1
1182	4013	60.021	0.000	0.7193	0.3638	1
1182	4042	60.021	0.000	0.7415	0.4527	1
1182	4109	-0.000	0.000	0.9677	0.7794	1
1182	4203	30.010	0.000	0.8502	0.7623	1
1182	4817	8.953	0.000	0.8142	0.7223	1
1182	4915	60.021	0.000	0.7295	0.4030	1
1182	4951	-18.011	0.000	0.9240	0.7975	1
1182	4992	-0.000	0.000	0.9572	0.7571	1
1182	5136	30.010	0.000	0.8459	0.7051	1
1182	5273	-0.000	0.000	0.9720	0.8390	1
1182	5369	30.010	0.000	0.8423	0.7054	1
1182	5482	-88.100	0.000	0.7908	0.5459	1
1182	5544	-167.080	0.000	0.7646	0.5604	1
1184	1316	30.048	0.000	0.8957	0.7002	1
1184	1363	-79.956	0.000	0.8250	0.6178	1
1184	1405	7.032	0.000	0.8792	0.6189	1
1184	1529	-61.917	0.000	0.8301	0.6027	1
1184	1693	-2.052	0.000	0.8537	0.6189	1
1184	2088	14.053	0.000	0.8928	0.6673	1
1184	2182	68.027	0.000	0.8578	0.6465	1
1184	2272	16.032	0.000	0.8546	0.6329	1
1184	3113	66.011	0.000	0.8567	0.6189	1
1184	3273	30.050	0.000	0.8784	0.6387	1
1184	3570	94.043	0.000	0.8369	0.6088	1
1184	3784	70.066	0.000	0.8376	0.6548	1
1184	3836	44.064	0.000	0.9070	0.7006	1
1184	4097	157.246	0.000	0.7355	0.3915	1
1184	4144	174.236	0.000	0.7346	0.3701	1
1184	4251	60.058	0.000	0.8910	0.6420	1
1184	4326	174.272	0.000	0.7479	0.3882	1
1184	4388	44.063	0.000	0.9070	0.7006	1
1184	4870	348.289	0.000	0.7451	0.3893	1
1184	5108	-112.900	0.000	0.7077	0.4390	1
1184	5336	16.031	0.000	0.7429	0.4495	1
1184	5517	220.183	0.000	0.7090	0.4185	1
1186	1232	80.937	0.000	0.7794	0.4124	1
1186	1421	-40.080	0.000	0.8502	0.4062	1
1186	1424	-15.994	0.000	0.9364	0.6046	1
1186	1439	-132.042	0.000	0.8204	0.4233	1
1186	1458	152.010	0.000	0.7462	0.4028	1
1186	1610	-49.069	0.000	0.7420	0.3524	1
1186	1630	80.974	0.000	0.7002	0.4636	1
1186	1642	140.011	0.000	0.7014	0.5688	1
1186	1720	156.990	0.000	0.7891	0.4557	1
1186	1725	180.006	0.000	0.8197	0.4106	1
1186	1758	15.995	0.000	0.9393	0.6440	1
1186	1850	94.005	0.000	0.8663	0.6082	1
1186	2036	-146.058	0.000	0.9200	0.6425	1
1186	2090	53.865	0.000	0.7118	0.4283	1
1186	2332	3.994	0.000	0.7083	0.3834	1
1186	2345	132.950	0.000	0.7929	0.4434	1
1186	2409	-308.111	0.000	0.8189	0.4379	1
1186	2416	18.010	0.000	0.7553	0.4352	1
1186	2442	-49.068	0.000	0.7522	0.3243	1
1186	2597	57.896	0.000	0.8234	0.4089	1
1186	2604	-10.130	0.000	0.7168	0.3803	1
1186	2675	107.900	0.000	0.8371	0.4296	1
1186	2690	71.912	0.000	0.8196	0.3903	1
1186	2712	15.995	0.000	0.9489	0.6422	1
1186	2809	-162.053	0.000	0.8606	0.4429	1
1186	2820	-23.089	0.000	0.7078	0.3942	1
1186	2863	-0.000	0.000	0.9601	0.6712	1
1186	2982	0.000	0.000	0.9601	0.6712	1
1186	2984	112.964	0.000	0.7770	0.4149	1
1186	2993	51.988	0.000	0.7076	0.4820	1
1186	3107	108.946	0.000	0.8627	0.4248	1
1186	3132	29.974	0.000	0.7001	0.4886	1
1186	3166	79.917	0.000	0.7534	0.5254	1
1186	3177	15.995	0.000	0.9500	0.7378	1
1186	3274	-51.119	0.000	0.7858	0.4654	1
1186	3294	-33.151	0.000	0.7301	0.2819	1
1186	3342	-37.104	0.000	0.7608	0.4061	1
1186	3438	121.928	0.000	0.7568	0.5009	1
1186	3482	-470.163	0.000	0.7039	0.3199	1
1186	3485	22.848	0.000	0.7005	0.3941	1
1186	3507	-27.084	0.000	0.7654	0.4303	1
1186	3564	164.959	0.000	0.7937	0.4141	1
1186	3584	-0.000	0.000	0.9614	0.7419	1
1186	3692	-35.054	0.000	0.7752	0.4085	1
1186	3746	-31.136	0.000	0.7625	0.4401	1
1186	3766	33.969	0.000	0.7016	0.5411	1
1186	3852	33.969	0.000	0.7007	0.4533	1
1186	3999	-21.073	0.000	0.7218	0.3837	1
1186	4031	166.004	0.000	0.8435	0.4049	1
1186	4229	69.896	0.000	0.8480	0.5031	1
1186	4277	-12.036	0.000	0.7832	0.4333	1
1186	4399	164.011	0.000	0.8193	0.4839	1
1186	4403	15.995	0.000	0.9155	0.6073	1
1186	4426	31.990	0.000	0.9007	0.4301	1
1186	4548	45.958	0.000	0.7738	0.4149	1
1186	4612	11.880	0.000	0.8217	0.4236	1
1186	4654	121.978	0.000	0.7408	0.3963	1
1186	4694	182.969	0.000	0.7078	0.4220	1
1186	4779	-39.118	0.000	0.7572	0.4006	1
1186	4800	-35.088	0.000	0.8154	0.4104	1
1186	4848	46.934	0.000	0.7571	0.4141	1
