CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
215	5124	40.104	0.000	0.7110	0.6229	1
217	1773	21.984	0.000	0.7449	0.5341	1
217	3481	36.002	0.000	0.7724	0.5772	1
218	1174	153.225	0.000	0.7512	0.5042	1
218	1602	128.157	0.000	0.7444	0.5655	1
218	2234	56.062	0.000	0.8232	0.5492	1
218	2755	155.241	0.000	0.7736	0.4863	1
218	2822	167.168	0.000	0.7796	0.6743	1
218	2837	96.167	0.000	0.8373	0.4972	1
218	3110	122.110	0.000	0.8398	0.5770	1
218	3302	80.062	0.000	0.8519	0.6041	1
218	3379	155.240	0.000	0.7934	0.5321	1
218	3649	171.235	0.000	0.7807	0.5345	1
218	4012	114.179	0.000	0.8092	0.6037	1
218	4036	114.179	0.000	0.8092	0.6037	1
218	4072	-23.999	0.000	0.8073	0.5530	1
218	4082	94.078	0.000	0.8542	0.6285	1
218	4108	80.062	0.000	0.8331	0.5621	1
218	4159	140.181	0.000	0.8100	0.5402	1
218	4213	169.183	0.000	0.7279	0.5899	1
218	4270	167.167	0.000	0.8065	0.6433	1
218	4437	155.241	0.000	0.7934	0.5321	1
218	4557	122.110	0.000	0.8746	0.5945	1
218	5028	54.084	0.000	0.7138	0.5234	1
218	5076	260.214	0.000	0.7023	0.5472	1
218	5196	155.241	0.000	0.7934	0.5321	1
218	5291	114.179	0.000	0.8092	0.6037	1
218	5594	96.167	0.000	0.8524	0.5455	1
218	5620	155.240	0.000	0.7804	0.5172	1
218	5645	187.230	0.000	0.7820	0.4972	1
218	5665	130.172	0.000	0.8245	0.6143	1
219	294	-31.972	0.000	0.7061	0.5466	1
219	410	63.998	0.000	0.7565	0.5689	1
219	445	-17.957	0.000	0.7122	0.6310	1
219	518	14.015	0.000	0.9370	0.8842	1
219	830	9.984	0.000	0.7486	0.5833	1
219	946	-14.016	0.000	0.9301	0.7872	1
219	1003	28.031	0.000	0.8448	0.6530	1
219	1020	-0.984	0.000	0.7113	0.7371	1
219	1081	-45.058	0.000	0.8587	0.5949	1
219	2197	0.002	0.000	0.9582	0.8212	1
219	2906	-18.044	0.000	0.7096	0.5744	1
219	3313	-52.123	0.000	0.7072	0.6490	1
219	4461	-4.032	0.000	0.7445	0.4515	1
219	4571	-18.048	0.000	0.7739	0.5988	1
219	4731	-28.032	0.000	0.9003	0.7434	1
219	5404	-14.017	0.000	0.9381	0.8371	1
219	5459	-28.032	0.000	0.9019	0.7648	1
220	509	98.073	0.000	0.7950	0.5513	1
220	703	44.026	0.000	0.8022	0.5062	1
220	767	124.089	0.000	0.7556	0.5010	1
220	2466	15.995	0.000	0.8200	0.5647	1
220	2659	28.031	0.000	0.7862	0.4835	1
220	3131	72.058	0.000	0.7576	0.4892	1
220	3393	96.058	0.000	0.7970	0.5283	1
220	3447	100.089	0.000	0.7133	0.5003	1
220	4000	42.010	0.000	0.8114	0.5626	1
220	4530	-16.068	0.000	0.7915	0.5240	1
220	4707	-36.036	0.000	0.7901	0.5663	1
220	4851	-14.052	0.000	0.7847	0.5156	1
220	5002	9.948	0.000	0.8056	0.5283	1
220	5402	-38.053	0.000	0.7482	0.4723	1
220	5491	-12.036	0.000	0.8028	0.5472	1
221	285	162.053	0.000	0.9184	0.7284	1
221	394	-15.995	0.000	0.8705	0.5115	1
221	599	-15.995	0.000	0.9089	0.5583	1
221	807	-0.000	0.000	0.9602	0.7847	1
221	1100	-45.970	0.000	0.7366	0.3138	1
221	1444	-152.011	0.000	0.7587	0.6008	1
221	1646	0.000	0.000	0.9514	0.7207	1
221	1682	162.052	0.000	0.8947	0.7291	1
221	1715	162.053	0.000	0.8429	0.6597	1
221	2283	-260.214	0.000	0.8462	0.5033	1
221	3132	162.052	0.000	0.9177	0.6950	1
221	5180	-29.975	0.000	0.7227	0.3285	1
221	5264	2.016	0.000	0.7984	0.5641	1
221	5337	-29.974	0.000	0.7227	0.3285	1
224	589	-1.979	0.000	0.7756	0.6354	1
224	726	-191.152	0.000	0.7023	0.6616	1
224	772	-39.959	0.000	0.7274	0.6222	1
224	835	14.016	0.000	0.8245	0.7245	1
224	919	-86.037	0.000	0.7217	0.5533	1
224	1011	24.036	0.000	0.8036	0.6247	1
224	1091	52.068	0.000	0.7345	0.7851	1
224	1326	-1.979	0.000	0.7254	0.5953	1
224	1396	24.109	0.000	0.7076	0.6880	1
224	1585	-16.031	0.000	0.7164	0.6610	1
224	1763	-1.979	0.000	0.7414	0.5872	1
224	1788	-1.979	0.000	0.7402	0.5884	1
224	1794	-11.964	0.000	0.7001	0.4723	1
224	1810	-1.979	0.000	0.7180	0.6314	1
224	1816	-92.026	0.000	0.7537	0.6015	1
224	1845	14.016	0.000	0.8448	0.7637	1
224	1944	-3.995	0.000	0.7228	0.6415	1
224	1955	12.109	0.000	0.7170	0.6702	1
224	1986	-1.979	0.000	0.7212	0.6088	1
224	2107	-76.031	0.000	0.7175	0.5271	1
224	2200	-3.995	0.000	0.7338	0.5662	1
224	2238	-86.037	0.000	0.7385	0.5491	1
224	2242	-3.995	0.000	0.7073	0.7162	1
224	2600	14.016	0.000	0.8437	0.7423	1
224	2609	24.109	0.000	0.7049	0.6557	1
224	2776	-11.964	0.000	0.7439	0.5295	1
224	2880	-14.016	0.000	0.7918	0.6642	1
224	2904	-86.037	0.000	0.7886	0.6512	1
224	2923	-3.995	0.000	0.7129	0.6653	1
224	2951	14.016	0.000	0.8404	0.7134	1
224	3087	14.016	0.000	0.8052	0.6008	1
224	3139	-3.995	0.000	0.7290	0.6789	1
224	3278	-14.016	0.000	0.7507	0.6790	1
224	3304	-86.037	0.000	0.7689	0.6766	1
224	3893	-114.068	0.000	0.7295	0.5833	1
224	4004	24.036	0.000	0.7141	0.5419	1
224	4074	40.031	0.000	0.7381	0.5332	1
224	4117	-14.016	0.000	0.7388	0.6781	1
224	4156	-1.979	0.000	0.7259	0.5683	1
224	4177	-114.068	0.000	0.7342	0.5527	1
224	4378	-14.016	0.000	0.7995	0.6871	1
224	4527	-86.037	0.000	0.7256	0.4448	1
224	4553	-12.000	0.000	0.8177	0.7038	1
224	4678	-12.000	0.000	0.8443	0.6685	1
224	4762	14.016	0.000	0.8636	0.7717	1
224	4977	14.016	0.000	0.8483	0.7370	1
224	5046	14.016	0.000	0.8308	0.7064	1
224	5049	10.021	0.000	0.7035	0.6877	1
224	5124	12.109	0.000	0.7170	0.6702	1
224	5181	-86.037	0.000	0.7429	0.5659	1
224	5246	52.068	0.000	0.7010	0.7103	1
224	5285	14.016	0.000	0.8580	0.7930	1
224	5361	14.016	0.000	0.8324	0.7152	1
224	5522	-78.047	0.000	0.7403	0.5893	1
224	5625	-1.979	0.000	0.7848	0.6414	1
225	228	-31.945	0.000	0.7376	0.6386	1
225	314	-31.945	0.000	0.7428	0.6882	1
225	1351	-0.001	0.000	0.9521	0.7366	1
225	1359	15.976	0.000	0.8367	0.8373	1
225	1634	-15.974	0.000	0.9356	0.7907	1
225	1710	41.025	0.000	0.8789	0.7796	1
225	1791	-31.945	0.000	0.8096	0.7483	1
225	1805	-202.913	0.000	0.8369	0.6255	1
225	1858	0.003	0.000	1.0000	1.0000	1
225	2551	-88.932	0.000	0.9475	0.8090	1
225	2627	-218.889	0.000	0.8514	0.6393	1
225	4242	13.943	0.000	0.7876	0.6328	1
225	4292	41.025	0.000	0.8838	0.8146	1
225	4561	-72.955	0.000	0.9477	0.7792	1
225	4692	41.025	0.000	0.8707	0.7929	1
226	420	115.065	0.000	0.7926	0.6423	1
226	553	151.086	0.000	0.7115	0.6668	1
226	617	151.086	0.000	0.7081	0.6863	1
226	1391	49.054	0.000	0.7764	0.6139	1
226	1568	133.075	0.000	0.7520	0.5753	1
226	1706	119.060	0.000	0.7129	0.6166	1
226	1963	12.000	0.000	0.8296	0.6818	1
226	1977	151.086	0.000	0.7291	0.6599	1
226	2022	101.049	0.000	0.7572	0.7042	1
226	2501	45.023	0.000	0.7634	0.6082	1
226	2553	14.016	0.000	0.8058	0.7600	1
226	2616	151.086	0.000	0.7088	0.5953	1
226	2620	-8.003	0.000	0.7142	0.6789	1
226	3577	-297.088	0.000	0.7782	0.6884	1
226	3807	17.029	0.000	0.8707	0.7450	1
226	3854	-2.015	0.000	0.8254	0.7924	1
226	4154	133.075	0.000	0.7384	0.5485	1
226	4220	8.027	0.000	0.7344	0.6084	1
226	4245	151.086	0.000	0.7089	0.6635	1
226	4457	133.075	0.000	0.7472	0.6647	1
226	4661	133.075	0.000	0.8019	0.7729	1
226	4676	-315.099	0.000	0.8012	0.7645	1
226	4854	31.043	0.000	0.7891	0.5951	1
226	4922	30.012	0.000	0.8421	0.7576	1
226	5039	27.996	0.000	0.8431	0.7697	1
226	5168	98.038	0.000	0.8294	0.6776	1
226	5521	15.996	0.000	0.8369	0.6023	1
226	5566	42.012	0.000	0.7226	0.5136	1
226	5640	56.027	0.000	0.8217	0.7153	1
228	314	-0.000	0.000	0.9203	0.7600	1
228	1351	31.944	0.000	0.7023	0.5463	1
228	1634	15.972	0.000	0.7973	0.6685	1
228	1791	0.000	0.000	0.9296	0.7807	1
228	1858	31.948	0.000	0.7376	0.6386	1
228	5262	41.026	0.000	0.8090	0.6234	1
229	1964	-14.052	0.000	0.7082	0.6656	1
229	3894	-124.162	0.000	0.7085	0.6689	1
229	4171	-90.083	0.000	0.7135	0.5774	1
230	289	72.947	0.000	0.7380	0.4833	1
230	351	401.063	0.000	0.7541	0.3521	1
230	374	88.941	0.000	0.7183	0.3105	1
230	581	432.107	0.000	0.7355	0.3377	1
230	753	30.011	0.000	0.8806	0.7786	1
230	836	414.095	0.000	0.7670	0.3107	1
230	1045	-0.000	0.000	0.8514	0.5646	1
230	1153	592.142	0.000	0.7503	0.3416	1
230	1398	288.062	0.000	0.7755	0.3639	1
230	1516	418.090	0.000	0.7675	0.3235	1
230	1523	401.048	0.000	0.7122	0.3509	1
230	1552	256.037	0.000	0.7429	0.3166	1
230	1596	355.058	0.000	0.7354	0.3582	1
230	2394	-47.095	0.000	0.7261	0.4115	1
230	2481	418.090	0.000	0.7675	0.3235	1
230	2763	401.099	0.000	0.7791	0.3521	1
230	2806	418.090	0.000	0.7677	0.3444	1
230	2839	418.090	0.000	0.7613	0.3107	1
230	2905	418.122	0.000	0.7598	0.3497	1
230	2963	592.142	0.000	0.7567	0.3609	1
230	3117	360.000	0.000	0.7081	0.4140	1
230	3120	372.085	0.000	0.7655	0.3477	1
230	3207	414.098	0.000	0.7771	0.3504	1
230	3310	-59.094	0.000	0.7238	0.4679	1
230	3376	348.085	0.000	0.7635	0.3854	1
230	3428	306.073	0.000	0.7793	0.4089	1
230	3622	592.142	0.000	0.7567	0.3609	1
230	3737	345.038	0.000	0.7659	0.4791	1
230	3868	348.084	0.000	0.7701	0.4075	1
230	3874	436.101	0.000	0.7153	0.3417	1
230	3931	330.074	0.000	0.7705	0.3967	1
230	3932	387.084	0.000	0.7677	0.3393	1
230	3942	448.100	0.000	0.7782	0.4489	1
230	3969	360.083	0.000	0.7024	0.3841	1
230	4052	313.046	0.000	0.7544	0.3340	1
230	4089	410.085	0.000	0.7006	0.3850	1
230	4113	448.100	0.000	0.7819	0.4726	1
230	4131	418.090	0.000	0.7604	0.3211	1
230	4199	313.047	0.000	0.7194	0.3400	1
230	4309	418.090	0.000	0.7739	0.3339	1
230	4325	401.099	0.000	0.7084	0.3509	1
230	4357	256.057	0.000	0.7645	0.3619	1
230	4420	114.958	0.000	0.7453	0.4498	1
230	4427	130.953	0.000	0.7130	0.4249	1
230	4465	592.142	0.000	0.7465	0.3521	1
230	4541	239.029	0.000	0.7495	0.2973	1
230	4573	449.011	0.000	0.7716	0.3383	1
230	4617	592.142	0.000	0.7395	0.3417	1
230	4624	418.090	0.000	0.7412	0.2886	1
230	4725	274.068	0.000	0.7202	0.3417	1
230	4733	390.095	0.000	0.7821	0.4285	1
230	4802	592.143	0.000	0.7580	0.3625	1
230	4803	355.058	0.000	0.7122	0.3427	1
230	4931	-277.099	0.000	0.7134	0.3211	1
230	4990	271.036	0.000	0.7577	0.3444	1
230	4999	451.027	0.000	0.7273	0.3155	1
230	5000	-14.016	0.000	0.8347	0.5680	1
230	5175	362.100	0.000	0.7451	0.4488	1
230	5209	256.058	0.000	0.7661	0.3387	1
230	5316	362.100	0.000	0.7391	0.3995	1
233	644	36.000	0.000	0.8568	0.6994	1
233	893	21.985	0.000	0.8580	0.7174	1
233	1246	7.969	0.000	0.7013	0.4211	1
235	391	250.265	0.000	0.9320	0.6991	1
235	396	286.265	0.000	0.8692	0.4538	1
235	401	-9.948	0.000	0.9555	0.7693	1
235	419	196.218	0.000	0.7421	0.6052	1
235	428	190.207	0.000	0.9460	0.7638	1
235	429	10.021	0.000	0.9586	0.7783	1
235	497	66.119	0.000	0.8720	0.5013	1
235	498	238.263	0.000	0.9548	0.7617	1
235	506	240.281	0.000	0.8729	0.5503	1
235	641	-81.933	0.000	0.9401	0.6436	1
235	662	23.999	0.000	0.9622	0.7698	1
235	700	188.191	0.000	0.9236	0.6340	1
235	777	214.265	0.000	0.8728	0.5432	1
235	786	2.014	0.000	0.8843	0.6200	1
235	795	174.176	0.000	0.9471	0.7461	1
235	887	212.249	0.000	0.9622	0.7901	1
235	926	216.189	0.000	0.7083	0.4686	1
235	928	23.999	0.000	0.9528	0.6791	1
235	944	-3.994	0.000	0.9309	0.7026	1
235	975	90.119	0.000	0.9387	0.7330	1
235	1021	286.265	0.000	0.9395	0.7046	1
235	1089	162.175	0.000	0.9100	0.5456	1
235	1202	-35.952	0.000	0.9089	0.6253	1
235	1233	198.235	0.000	0.7757	0.7153	1
235	1272	8.007	0.000	0.9483	0.7403	1
235	1275	-3.995	0.000	0.8892	0.5076	1
235	1315	148.157	0.000	0.8819	0.5673	1
235	1382	21.984	0.000	0.9659	0.7647	1
235	1451	314.303	0.000	0.9042	0.6653	1
235	1489	272.250	0.000	0.9287	0.6584	1
235	1504	248.249	0.000	0.7841	0.5994	1
235	1547	-319.083	0.000	0.9097	0.6693	1
235	1590	248.250	0.000	0.9575	0.7875	1
235	1826	160.160	0.000	0.9422	0.7174	1
235	1847	202.208	0.000	0.9326	0.6639	1
235	1873	-295.084	0.000	0.8859	0.5728	1
235	1887	196.217	0.000	0.9539	0.7018	1
235	2006	-69.935	0.000	0.9298	0.7026	1
235	2035	286.265	0.000	0.9367	0.6577	1
235	2057	258.234	0.000	0.7758	0.5769	1
235	2062	24.105	0.000	0.9157	0.6128	1
235	2069	24.005	0.000	0.9594	0.7949	1
235	2084	68.135	0.000	0.8772	0.5718	1
235	2110	222.234	0.000	0.9434	0.6651	1
235	2125	232.219	0.000	0.9568	0.7698	1
235	2127	66.119	0.000	0.9135	0.6147	1
235	2330	12.036	0.000	0.9541	0.7203	1
235	2539	-271.082	0.000	0.9063	0.6705	1
235	2654	40.103	0.000	0.9291	0.6211	1
235	2679	244.218	0.000	0.9218	0.6522	1
235	2686	168.185	0.000	0.8900	0.5631	1
235	2742	134.142	0.000	0.8843	0.6040	1
235	2753	162.175	0.000	0.9233	0.6555	1
235	2807	262.266	0.000	0.9294	0.6578	1
235	2841	210.233	0.000	0.9190	0.6121	1
235	2869	-103.990	0.000	0.9116	0.6618	1
235	2873	38.999	0.000	0.9305	0.6954	1
235	2920	258.234	0.000	0.9355	0.6384	1
235	2933	38.999	0.000	0.9365	0.6404	1
235	2978	210.234	0.000	0.9418	0.7033	1
235	2987	190.171	0.000	0.9445	0.7236	1
235	3042	276.281	0.000	0.8910	0.5415	1
235	3090	10.021	0.000	0.9586	0.7783	1
235	3096	240.281	0.000	0.9377	0.6430	1
235	3161	174.175	0.000	0.8722	0.5130	1
235	3169	288.281	0.000	0.9339	0.6791	1
235	3180	-223.080	0.000	0.7393	0.6082	1
235	3222	236.250	0.000	0.8950	0.5275	1
235	3226	198.234	0.000	0.9623	0.7451	1
235	3230	252.280	0.000	0.9426	0.6993	1
235	3238	-57.933	0.000	0.9365	0.6899	1
235	3277	-9.949	0.000	0.9555	0.7693	1
235	3296	174.213	0.000	0.8718	0.6049	1
235	3298	224.323	0.000	0.7474	0.4406	1
235	3340	64.104	0.000	0.9101	0.6036	1
235	3349	170.203	0.000	0.9558	0.7258	1
235	3355	584.516	0.000	0.9213	0.7875	1
235	3395	-39.994	0.000	0.9428	0.7171	1
235	3427	10.020	0.000	0.9443	0.6656	1
235	3543	158.219	0.000	0.9321	0.6988	1
235	3550	230.203	0.000	0.7780	0.6130	1
235	3557	497.509	0.000	0.8036	0.5146	1
235	3650	-0.001	0.000	0.9569	0.7258	1
235	3663	174.176	0.000	0.9072	0.6002	1
235	3698	26.121	0.000	0.9496	0.7593	1
235	3777	288.281	0.000	0.9394	0.7220	1
235	3785	346.396	0.000	0.8339	0.4832	1
235	3794	48.108	0.000	0.8309	0.4730	1
235	3821	234.232	0.000	0.9413	0.7381	1
235	3828	370.397	0.000	0.8821	0.6540	1
235	3840	260.249	0.000	0.9479	0.6875	1
235	3842	-11.964	0.000	0.9571	0.7471	1
235	3891	272.250	0.000	0.7358	0.6026	1
235	3951	-106.006	0.000	0.9255	0.6743	1
235	4050	272.250	0.000	0.9481	0.7657	1
235	4051	42.119	0.000	0.9373	0.6777	1
235	4058	-275.114	0.000	0.7370	0.5894	1
235	4059	250.265	0.000	0.9558	0.7489	1
235	4088	-275.114	0.000	0.8907	0.6096	1
235	4095	50.014	0.000	0.9300	0.6579	1
235	4123	260.250	0.000	0.7721	0.6535	1
235	4126	218.239	0.000	0.7952	0.4853	1
235	4157	497.509	0.000	0.8148	0.5602	1
235	4174	272.249	0.000	0.9296	0.6299	1
235	4182	-42.010	0.000	0.9022	0.6892	1
235	4186	300.281	0.000	0.7352	0.6623	1
235	4228	226.265	0.000	0.7651	0.6034	1
235	4240	50.014	0.000	0.9384	0.7026	1
235	4297	274.265	0.000	0.7769	0.6541	1
235	4340	260.249	0.000	0.9401	0.7145	1
235	4369	118.150	0.000	0.8786	0.5145	1
235	4400	176.228	0.000	0.9337	0.7461	1
235	4416	497.509	0.000	0.8079	0.5000	1
235	4453	204.223	0.000	0.8460	0.5061	1
235	4479	220.218	0.000	0.9503	0.6846	1
235	4486	-57.948	0.000	0.9520	0.7380	1
235	4498	23.999	0.000	0.9622	0.7698	1
235	4500	-59.952	0.000	0.9521	0.7638	1
235	4539	300.281	0.000	0.9389	0.7070	1
235	4589	-13.979	0.000	0.9318	0.6410	1
235	4615	232.217	0.000	0.9569	0.7186	1
235	4647	246.234	0.000	0.9430	0.6624	1
235	4660	224.250	0.000	0.7999	0.6952	1
235	4695	246.234	0.000	0.7269	0.5784	1
235	4728	224.249	0.000	0.9479	0.6497	1
235	4729	174.213	0.000	0.9614	0.8138	1
235	4745	222.234	0.000	0.9434	0.6651	1
235	4783	232.218	0.000	0.7607	0.6581	1
235	4804	132.127	0.000	0.9257	0.6701	1
235	4807	-11.963	0.000	0.9587	0.7698	1
235	4882	258.233	0.000	0.9209	0.6106	1
235	4913	-9.949	0.000	0.9455	0.7233	1
235	4959	260.249	0.000	0.9570	0.7359	1
235	4961	-11.964	0.000	0.9531	0.6864	1
235	4976	146.182	0.000	0.9374	0.6679	1
235	4997	-33.947	0.000	0.9458	0.7389	1
235	5004	148.198	0.000	0.9440	0.6566	1
235	5044	244.218	0.000	0.7907	0.6628	1
235	5065	274.265	0.000	0.9457	0.6354	1
235	5070	160.199	0.000	0.8680	0.5188	1
235	5135	200.250	0.000	0.9604	0.7447	1
235	5192	198.233	0.000	0.9578	0.7381	1
235	5208	250.265	0.000	0.9498	0.6661	1
235	5300	-315.051	0.000	0.9038	0.6355	1
235	5447	-7.931	0.000	0.9573	0.7699	1
235	5448	130.188	0.000	0.9210	0.6079	1
235	5462	224.250	0.000	0.9535	0.6792	1
235	5531	220.219	0.000	0.7750	0.6714	1
235	5591	218.203	0.000	0.9375	0.6260	1
235	5593	-79.992	0.000	0.9225	0.6896	1
235	5616	226.266	0.000	0.9478	0.6962	1
236	1621	-12.994	0.000	0.7180	0.5460	1
236	5327	21.968	0.000	0.7087	0.4895	1
236	5456	76.000	0.000	0.7036	0.3887	1
237	2122	0.117	0.000	0.8103	0.5848	1
237	2529	50.016	0.000	0.8323	0.5895	1
237	3681	-30.011	0.000	0.8417	0.4646	1
237	5189	-13.980	0.000	0.7428	0.5825	1
239	456	179.079	0.000	0.7314	0.5764	1
239	919	197.090	0.000	0.8149	0.7316	1
239	1293	28.065	0.000	0.7282	0.6317	1
239	1381	144.042	0.000	0.7245	0.6721	1
239	1638	179.079	0.000	0.7741	0.6715	1
239	2237	44.062	0.000	0.7103	0.6423	1
239	2238	197.090	0.000	0.8001	0.6596	1
239	2639	10.057	0.000	0.7057	0.6146	1
239	2709	197.090	0.000	0.8007	0.7164	1
239	2904	197.090	0.000	0.8266	0.6983	1
239	3145	161.068	0.000	0.7920	0.6188	1
239	3304	197.090	0.000	0.8010	0.6357	1
239	3624	-2.016	0.000	0.7622	0.5235	1
239	3809	-0.000	0.000	0.8276	0.6374	1
239	3996	-2.016	0.000	0.7636	0.6217	1
239	4196	179.079	0.000	0.7574	0.5342	1
239	4231	179.080	0.000	0.7523	0.5903	1
239	4527	197.090	0.000	0.8152	0.6102	1
239	4884	126.031	0.000	0.7133	0.6164	1
239	5181	197.090	0.000	0.7870	0.6751	1
240	390	18.010	0.000	0.9479	0.8439	1
240	1075	18.010	0.000	0.9652	0.8821	1
240	2287	0.000	0.000	0.9699	0.8296	1
240	2459	0.021	0.000	0.7126	0.5276	1
240	2717	36.021	0.000	0.8005	0.7001	1
240	2939	38.037	0.000	0.7526	0.6860	1
240	3997	18.010	0.000	0.9398	0.8268	1
240	5661	-92.026	0.000	0.7267	0.5834	1
241	1338	-16.067	0.000	0.9100	0.5833	1
241	3263	13.980	0.000	0.8923	0.5458	1
242	397	-15.995	0.000	0.8844	0.5741	1
242	704	308.110	0.000	0.8387	0.5019	1
242	793	60.057	0.000	0.8454	0.5463	1
242	794	-42.048	0.000	0.7809	0.4014	1
242	870	-14.016	0.000	0.9425	0.6805	1
242	1113	-132.042	0.000	0.8625	0.6018	1
242	1132	146.058	0.000	0.9366	0.6996	1
242	1186	308.110	0.000	0.8189	0.4379	1
242	1439	176.068	0.000	0.7899	0.3781	1
242	1680	-58.005	0.000	0.8665	0.4553	1
242	1747	-146.057	0.000	0.9114	0.7376	1
242	1842	-14.015	0.000	0.8595	0.4784	1
242	2036	162.053	0.000	0.9090	0.6472	1
242	2102	-178.048	0.000	0.8333	0.4388	1
242	2409	-0.000	0.000	1.0000	1.0000	1
242	2727	137.036	0.000	0.7264	0.4805	1
242	2809	146.058	0.000	0.8147	0.3902	1
242	2863	308.110	0.000	0.8331	0.5744	1
242	2870	156.028	0.000	0.7619	0.3593	1
242	2982	308.110	0.000	0.8331	0.5744	1
242	3140	31.990	0.000	0.8622	0.4528	1
242	3482	-162.053	0.000	0.8624	0.7260	1
242	3581	-28.033	0.000	0.8008	0.4010	1
242	3584	308.110	0.000	0.8467	0.4913	1
242	4395	-15.995	0.000	0.8882	0.5267	1
242	4872	146.058	0.000	0.9366	0.6996	1
242	4887	-12.037	0.000	0.8076	0.4133	1
242	4888	17.974	0.000	0.7302	0.3781	1
242	4989	-0.001	0.000	0.9019	0.7529	1
242	5063	14.017	0.000	0.8054	0.5129	1
242	5180	146.057	0.000	0.9269	0.8091	1
242	5256	15.995	0.000	0.8604	0.4135	1
242	5269	-71.985	0.000	0.7072	0.6622	1
242	5337	146.058	0.000	0.9269	0.8091	1
242	5389	162.053	0.000	0.8389	0.4888	1
242	5405	15.995	0.000	0.9762	0.8138	1
242	5501	1.979	0.000	0.8252	0.4436	1
245	277	115.927	0.000	0.8834	0.6389	1
245	381	-40.097	0.000	0.7292	0.5408	1
245	392	78.969	0.000	0.9195	0.6867	1
245	649	53.949	0.000	0.9321	0.6924	1
245	797	49.954	0.000	0.8979	0.6610	1
245	992	81.943	0.000	0.9107	0.6675	1
245	1051	81.943	0.000	0.9119	0.6477	1
245	1071	65.950	0.000	0.9054	0.6407	1
245	1180	35.938	0.000	0.8684	0.5784	1
245	1184	35.900	0.000	0.8560	0.5613	1
245	1316	65.948	0.000	0.9038	0.6750	1
245	1363	-44.055	0.000	0.8090	0.5203	1
245	1405	42.933	0.000	0.9014	0.5798	1
245	1529	-26.017	0.000	0.8925	0.6501	1
245	1693	33.848	0.000	0.8490	0.5221	1
245	2088	49.954	0.000	0.8926	0.6057	1
245	2182	103.927	0.000	0.8800	0.6161	1
245	2272	51.933	0.000	0.8988	0.6450	1
245	2526	117.093	0.000	0.7122	0.2840	1
245	3113	101.912	0.000	0.8919	0.6230	1
245	3150	117.094	0.000	0.7167	0.2992	1
245	3267	105.095	0.000	0.7447	0.3043	1
245	3273	65.950	0.000	0.9054	0.6407	1
245	3540	210.137	0.000	0.7428	0.2948	1
245	3570	129.944	0.000	0.8588	0.6130	1
245	3784	105.967	0.000	0.9146	0.6849	1
245	3836	79.964	0.000	0.9378	0.7581	1
245	4097	193.146	0.000	0.7365	0.2938	1
245	4251	95.959	0.000	0.9154	0.7010	1
245	4326	210.172	0.000	0.7231	0.2882	1
245	4388	79.963	0.000	0.9378	0.7581	1
245	4644	-113.036	0.000	0.7381	0.4452	1
245	4819	-113.037	0.000	0.7361	0.4365	1
245	4954	384.189	0.000	0.7390	0.3000	1
245	5036	313.152	0.000	0.7599	0.3625	1
245	5473	384.189	0.000	0.7286	0.3032	1
247	527	27.036	0.000	0.7593	0.5807	1
247	3501	-98.837	0.000	0.7023	0.4895	1
247	5350	46.021	0.000	0.7051	0.4929	1
248	285	23.126	0.000	0.7086	0.4628	1
248	709	38.089	0.000	0.7066	0.8195	1
248	1925	104.099	0.000	0.7834	0.7302	1
248	2291	42.047	0.000	0.9466	0.7841	1
248	2387	76.031	0.000	0.7417	0.5009	1
248	2928	130.078	0.000	0.7463	0.6029	1
248	3520	158.109	0.000	0.7749	0.6301	1
248	3564	158.109	0.000	0.7251	0.4953	1
248	5233	-15.980	0.000	0.7238	0.4999	1
249	449	103.063	0.000	0.7058	0.3522	1
251	1015	-33.988	0.000	0.7013	0.6968	1
251	2581	-20.027	0.000	0.7276	0.6046	1
252	327	-16.990	0.000	0.8522	0.6693	1
252	812	-62.110	0.000	0.7612	0.5703	1
252	1204	-106.100	0.000	0.7822	0.4979	1
252	2860	-28.032	0.000	0.8764	0.7297	1
252	4304	-30.011	0.000	0.8638	0.6628	1
253	942	-2.015	0.000	0.7495	0.6319	1
253	3588	-18.010	0.000	0.7193	0.6364	1
255	628	9.984	0.000	0.9433	0.8405	1
255	918	11.927	0.000	0.7061	0.3647	1
255	1294	25.988	0.000	0.7840	0.4692	1
255	1431	-122.037	0.000	0.7361	0.5100	1
255	1543	9.984	0.000	0.9303	0.7605	1
255	2369	-4.031	0.000	0.9075	0.5644	1
255	2601	-31.006	0.000	0.8425	0.4616	1
255	2777	11.927	0.000	0.7250	0.4709	1
255	2968	25.979	0.000	0.7903	0.4593	1
255	3197	-30.011	0.000	0.7964	0.7139	1
255	3534	-4.031	0.000	0.8519	0.5077	1
255	4042	0.000	0.000	0.9721	0.7925	1
255	4109	-60.021	0.000	0.7299	0.3352	1
255	4950	-4.031	0.000	0.8519	0.5077	1
255	4954	-18.011	0.000	0.8423	0.7049	1
255	4992	-60.021	0.000	0.7251	0.3982	1
255	5053	9.984	0.000	0.9328	0.7580	1
255	5074	25.979	0.000	0.7929	0.5089	1
255	5090	9.984	0.000	0.9251	0.6654	1
255	5273	-60.021	0.000	0.7339	0.3615	1
256	556	-7.969	0.000	0.8274	0.7341	1
256	1454	104.011	0.000	0.7515	0.4984	1
256	1774	101.995	0.000	0.7473	0.4128	1
