CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
2284	4878	70.043	0.000	0.7589	0.6545	1
2284	4975	-70.078	0.000	0.7126	0.5690	1
2284	4977	156.116	0.000	0.7099	0.5326	1
2284	5049	152.121	0.000	0.7450	0.5587	1
2284	5112	26.015	0.000	0.7450	0.5888	1
2284	5132	-19.990	0.000	0.7162	0.6423	1
2284	5268	54.047	0.000	0.7146	0.5964	1
2284	5400	86.037	0.000	0.7935	0.6509	1
2284	5449	-36.072	0.000	0.7248	0.5760	1
2284	5622	-3.994	0.000	0.7844	0.6609	1
2284	5625	140.121	0.000	0.7281	0.5978	1
2286	4272	-43.990	0.000	0.8151	0.6459	1
2286	4809	42.011	0.000	0.7213	0.7601	1
2287	2459	0.021	0.000	0.7296	0.5563	1
2287	2717	36.021	0.000	0.8009	0.6913	1
2287	2939	38.036	0.000	0.7662	0.7518	1
2287	3997	18.010	0.000	0.9372	0.7996	1
2287	5661	-92.026	0.000	0.7122	0.5143	1
2291	2928	88.032	0.000	0.7974	0.5973	1
2291	2996	30.062	0.000	0.7128	0.6256	1
2291	3442	-146.167	0.000	0.7026	0.4960	1
2291	3520	116.063	0.000	0.8097	0.6256	1
2291	4361	74.053	0.000	0.7482	0.6063	1
2291	4631	115.115	0.000	0.7265	0.5692	1
2291	4914	88.068	0.000	0.7209	0.4118	1
2291	5233	-58.026	0.000	0.7214	0.4779	1
2291	5502	88.068	0.000	0.7209	0.4118	1
2292	4625	-14.016	0.000	0.7299	0.6284	1
2293	2836	28.032	0.000	0.8349	0.6605	1
2293	2923	133.147	0.000	0.7059	0.5922	1
2293	4189	84.094	0.000	0.8544	0.6568	1
2293	4300	82.078	0.000	0.8702	0.6888	1
2293	4430	31.079	0.000	0.7356	0.6834	1
2293	4518	14.016	0.000	0.7106	0.5064	1
2293	4631	187.267	0.000	0.7064	0.2616	1
2293	4920	12.000	0.000	0.8710	0.6247	1
2293	5049	147.163	0.000	0.7092	0.6232	1
2293	5319	54.047	0.000	0.8108	0.5316	1
2293	5520	77.155	0.000	0.7780	0.6350	1
2293	5551	91.169	0.000	0.7710	0.5997	1
2294	2298	-42.022	0.000	0.8799	0.8131	1
2294	2325	-87.969	0.000	0.8319	0.5701	1
2294	2356	-57.958	0.000	0.8220	0.5427	1
2294	2667	-40.043	0.000	0.7393	0.5819	1
2294	2747	-146.038	0.000	0.7096	0.5833	1
2294	2974	-0.000	0.000	1.0000	1.0000	1
2294	3021	-87.969	0.000	0.8208	0.4923	1
2294	3043	-280.143	0.000	0.7193	0.5553	1
2294	3102	-46.969	0.000	0.8328	0.5206	1
2294	3112	-104.958	0.000	0.7853	0.3898	1
2294	3201	-57.958	0.000	0.8535	0.5864	1
2294	3210	1.978	0.000	0.8777	0.6042	1
2294	3242	43.042	0.000	0.8011	0.5113	1
2294	3324	-109.951	0.000	0.7418	0.6284	1
2294	3519	-63.000	0.000	0.8375	0.5337	1
2294	3548	-57.958	0.000	0.8294	0.5603	1
2294	3602	-72.001	0.000	0.8591	0.4998	1
2294	3613	-108.991	0.000	0.7650	0.3912	1
2294	3627	-41.063	0.000	0.7772	0.6653	1
2294	3774	-160.053	0.000	0.8400	0.6075	1
2294	3782	44.026	0.000	0.7574	0.5379	1
2294	3793	-193.011	0.000	0.8119	0.5000	1
2294	3818	-128.941	0.000	0.7659	0.4798	1
2294	3855	-32.989	0.000	0.8344	0.5657	1
2294	3899	-142.957	0.000	0.7567	0.4618	1
2294	3995	-32.990	0.000	0.7943	0.5914	1
2294	4032	-63.000	0.000	0.8564	0.5522	1
2294	4214	-56.038	0.000	0.7474	0.5342	1
2294	4317	0.034	0.000	0.9143	0.6742	1
2294	4441	-280.142	0.000	0.7688	0.6316	1
2294	4537	-0.948	0.000	0.8116	0.4476	1
2294	4663	-164.000	0.000	0.7327	0.3880	1
2294	4766	-26.027	0.000	0.7844	0.6268	1
2294	4858	-75.969	0.000	0.7980	0.5388	1
2294	4984	-21.996	0.000	0.7906	0.6683	1
2294	5022	-217.110	0.000	0.7981	0.5958	1
2294	5029	-40.043	0.000	0.7558	0.6031	1
2294	5034	-276.016	0.000	0.7185	0.3802	1
2294	5089	-176.049	0.000	0.8368	0.5902	1
2294	5298	15.995	0.000	0.8923	0.7113	1
2294	5313	-551.173	0.000	0.7230	0.3898	1
2294	5461	-46.969	0.000	0.8541	0.5562	1
2294	5565	-64.980	0.000	0.8279	0.5082	1
2294	5589	-78.960	0.000	0.7543	0.5727	1
2294	5602	15.995	0.000	0.8925	0.6624	1
2294	5604	-27.959	0.000	0.8199	0.4904	1
2294	5605	-41.063	0.000	0.7772	0.6653	1
2294	5610	-119.011	0.000	0.7760	0.5088	1
2294	5627	-41.063	0.000	0.8114	0.7246	1
2298	2356	-15.936	0.000	0.7340	0.5088	1
2298	2667	1.979	0.000	0.8040	0.5832	1
2298	2974	42.022	0.000	0.8799	0.8131	1
2298	3102	-4.947	0.000	0.7480	0.4591	1
2298	3201	-15.936	0.000	0.7475	0.5112	1
2298	3210	44.000	0.000	0.8546	0.5660	1
2298	3242	85.064	0.000	0.7069	0.5012	1
2298	3324	-67.929	0.000	0.8165	0.5732	1
2298	3501	-67.929	0.000	0.7094	0.4943	1
2298	3519	-20.978	0.000	0.7423	0.4583	1
2298	3548	-15.936	0.000	0.7752	0.5467	1
2298	3602	-29.978	0.000	0.7617	0.4583	1
2298	3627	0.959	0.000	0.8734	0.6657	1
2298	3774	-118.031	0.000	0.7522	0.5575	1
2298	3818	-86.919	0.000	0.7049	0.4490	1
2298	3855	9.033	0.000	0.8013	0.5119	1
2298	3995	9.032	0.000	0.7705	0.5385	1
2298	4032	-20.977	0.000	0.7729	0.5167	1
2298	4317	42.057	0.000	0.8427	0.6889	1
2298	4766	15.995	0.000	0.8519	0.6353	1
2298	4984	20.027	0.000	0.8221	0.6397	1
2298	5022	-175.088	0.000	0.7878	0.6287	1
2298	5029	1.979	0.000	0.7982	0.5767	1
2298	5298	58.017	0.000	0.7940	0.5829	1
2298	5461	-4.947	0.000	0.7822	0.4722	1
2298	5517	30.011	0.000	0.8917	0.8037	1
2298	5602	58.017	0.000	0.8169	0.5436	1
2298	5604	14.063	0.000	0.7124	0.4880	1
2298	5605	0.959	0.000	0.8734	0.6657	1
2298	5627	0.959	0.000	0.8749	0.6897	1
2299	2349	-45.010	0.000	0.8845	0.5835	1
2299	2372	-30.995	0.000	0.8620	0.5564	1
2299	2442	-124.016	0.000	0.7556	0.3372	1
2299	2597	-17.052	0.000	0.8294	0.4564	1
2299	2653	95.001	0.000	0.7862	0.5052	1
2299	2675	32.952	0.000	0.8451	0.5356	1
2299	2690	-3.036	0.000	0.8352	0.4816	1
2299	2771	91.006	0.000	0.7576	0.5464	1
2299	2863	-74.948	0.000	0.7974	0.3207	1
2299	2882	13.006	0.000	0.7727	0.3676	1
2299	2982	-74.948	0.000	0.7974	0.3207	1
2299	3058	84.021	0.000	0.7462	0.4465	1
2299	3141	-50.975	0.000	0.9082	0.6219	1
2299	3177	-58.953	0.000	0.8531	0.4715	1
2299	3194	68.026	0.000	0.8373	0.5341	1
2299	3556	-102.980	0.000	0.8114	0.5380	1
2299	3631	105.058	0.000	0.7686	0.4766	1
2299	3634	-112.016	0.000	0.7138	0.3608	1
2299	3692	-110.002	0.000	0.7291	0.3177	1
2299	3717	54.969	0.000	0.7624	0.5179	1
2299	3890	-102.999	0.000	0.7466	0.4561	1
2299	3897	12.959	0.000	0.8544	0.5272	1
2299	3967	-5.052	0.000	0.8561	0.5494	1
2299	4031	91.056	0.000	0.8296	0.4652	1
2299	4098	-106.006	0.000	0.7983	0.4912	1
2299	4572	-8.047	0.000	0.7683	0.4185	1
2299	4654	47.030	0.000	0.7756	0.4614	1
2299	4690	52.031	0.000	0.8619	0.5840	1
2299	4840	105.046	0.000	0.7995	0.5028	1
2299	5025	62.052	0.000	0.7855	0.4454	1
2299	5106	-80.026	0.000	0.8029	0.3784	1
2299	5280	95.001	0.000	0.7957	0.5901	1
2299	5324	-7.990	0.000	0.7402	0.4946	1
2299	5394	68.026	0.000	0.8600	0.5017	1
2299	5456	94.042	0.000	0.7705	0.4989	1
2299	5646	-101.000	0.000	0.8045	0.4272	1
2300	2396	25.979	0.000	0.8436	0.7986	1
2300	2459	60.036	0.000	0.7132	0.6189	1
2300	2470	25.979	0.000	0.8440	0.8142	1
2300	2524	25.979	0.000	0.7997	0.5832	1
2300	2545	76.031	0.000	0.7384	0.5519	1
2300	2573	23.927	0.000	0.7077	0.5208	1
2300	2616	15.995	0.000	0.8324	0.7436	1
2300	2877	-4.031	0.000	0.8089	0.7492	1
2300	3327	13.979	0.000	0.8609	0.7715	1
2300	3409	9.948	0.000	0.8126	0.7787	1
2300	3438	61.979	0.000	0.7167	0.5308	1
2300	3964	-31.990	0.000	0.7155	0.6436	1
2300	4154	-2.016	0.000	0.8527	0.6748	1
2300	4225	11.964	0.000	0.7664	0.6324	1
2300	4245	15.995	0.000	0.8386	0.8094	1
2300	4286	13.979	0.000	0.8565	0.8118	1
2300	4457	-2.015	0.000	0.8541	0.7841	1
2300	4544	-2.016	0.000	0.7674	0.6072	1
2300	4661	-2.016	0.000	0.8521	0.7964	1
2300	4827	11.964	0.000	0.7623	0.5934	1
2302	2466	-50.015	0.000	0.8004	0.5036	1
2302	2659	-37.979	0.000	0.7520	0.4019	1
2302	2797	-11.999	0.000	0.8003	0.5381	1
2302	2826	56.063	0.000	0.8617	0.5645	1
2302	2943	2.016	0.000	0.8342	0.5754	1
2302	3131	6.047	0.000	0.7202	0.4075	1
2302	3375	84.094	0.000	0.8958	0.6072	1
2302	3393	30.047	0.000	0.8837	0.6072	1
2302	3447	34.078	0.000	0.7633	0.5033	1
2302	3666	140.157	0.000	0.8647	0.5360	1
2302	3895	-112.125	0.000	0.8470	0.5492	1
2302	4000	-24.000	0.000	0.8503	0.5944	1
2302	4107	28.031	0.000	0.8897	0.6271	1
2302	4164	182.167	0.000	0.7210	0.5492	1
2302	4315	154.172	0.000	0.7370	0.4611	1
2302	4392	-116.988	0.000	0.7045	0.3371	1
2302	4499	182.167	0.000	0.7296	0.5405	1
2302	4707	-102.047	0.000	0.7191	0.4148	1
2302	4851	-80.062	0.000	0.8283	0.5297	1
2302	4960	140.156	0.000	0.8692	0.5360	1
2302	5002	-56.063	0.000	0.8889	0.6397	1
2302	5116	14.052	0.000	0.7500	0.4517	1
2302	5311	86.110	0.000	0.8683	0.5645	1
2302	5402	-104.063	0.000	0.7174	0.3977	1
2302	5434	126.141	0.000	0.8661	0.5891	1
2302	5491	-78.047	0.000	0.7892	0.5113	1
2302	5525	-84.094	0.000	0.8693	0.5360	1
2302	5561	140.156	0.000	0.8675	0.5755	1
2303	2880	270.184	0.000	0.7509	0.5998	1
2303	3278	270.184	0.000	0.7566	0.6359	1
2303	4117	270.184	0.000	0.7475	0.6243	1
2303	4378	270.184	0.000	0.7390	0.6220	1
2305	2912	72.060	0.000	0.8080	0.5748	1
2305	4061	44.027	0.000	0.8133	0.5734	1
2305	4972	-20.004	0.000	0.7331	0.4902	1
2306	3109	28.031	0.000	0.7264	0.5281	1
2306	4401	30.010	0.000	0.7562	0.5671	1
2307	3055	291.329	0.000	0.8086	0.5782	1
2309	2349	-30.010	0.000	0.7799	0.4564	1
2309	2498	-120.188	0.000	0.7266	0.3000	1
2309	2907	-19.136	0.000	0.7113	0.4539	1
2309	3002	8.896	0.000	0.7278	0.5055	1
2309	3107	48.999	0.000	0.8112	0.5493	1
2309	4087	-87.979	0.000	0.7422	0.3769	1
2309	5178	99.000	0.000	0.7475	0.3968	1
2309	5390	38.033	0.000	0.8504	0.5629	1
2310	2645	58.006	0.000	0.7859	0.5363	1
2310	2702	-98.130	0.000	0.7364	0.4776	1
2310	2713	148.017	0.000	0.7110	0.5077	1
2310	2800	69.985	0.000	0.7709	0.4709	1
2310	3174	53.974	0.000	0.7278	0.4502	1
2310	3191	-34.115	0.000	0.7762	0.4590	1
2310	3198	91.954	0.000	0.8111	0.4807	1
2310	3201	95.983	0.000	0.7225	0.5664	1
2310	3281	136.994	0.000	0.7764	0.5157	1
2310	3548	95.983	0.000	0.7120	0.5151	1
2310	3747	58.043	0.000	0.8407	0.6447	1
2310	3942	109.999	0.000	0.7263	0.5136	1
2310	4113	109.999	0.000	0.7535	0.5729	1
2310	4957	-28.032	0.000	0.7393	0.5099	1
2310	5397	114.032	0.000	0.8483	0.5626	1
2311	4761	-204.062	0.000	0.7015	0.3836	1
2313	2325	-24.037	0.000	0.8443	0.6429	1
2313	2432	-627.050	0.000	0.8820	0.4663	1
2313	2454	-96.022	0.000	0.7585	0.5368	1
2313	2481	-10.021	0.000	0.8976	0.5302	1
2313	2773	30.010	0.000	0.8928	0.6943	1
2313	2806	-10.021	0.000	0.8757	0.4955	1
2313	2839	-10.021	0.000	0.8784	0.4569	1
2313	2905	-9.988	0.000	0.8608	0.4964	1
2313	3021	-24.037	0.000	0.8304	0.5733	1
2313	3540	5.974	0.000	0.9264	0.5725	1
2313	3797	5.974	0.000	0.8912	0.3880	1
2313	4131	-10.020	0.000	0.8712	0.4636	1
2313	4144	5.974	0.000	0.9085	0.4483	1
2313	4309	-10.021	0.000	0.8906	0.4554	1
2313	4326	6.009	0.000	0.8853	0.4617	1
2313	4624	-10.021	0.000	0.8673	0.4258	1
2313	4863	-40.031	0.000	0.7367	0.4394	1
2316	3193	-17.027	0.000	0.8816	0.6641	1
2316	3989	34.980	0.000	0.7498	0.5742	1
2316	4455	129.030	0.000	0.7547	0.4354	1
2316	4844	-14.016	0.000	0.9524	0.8134	1
2319	2478	15.036	0.000	0.7434	0.4287	1
2319	3266	43.954	0.000	0.7228	0.5276	1
2319	3867	64.979	0.000	0.7183	0.4484	1
2319	4598	67.031	0.000	0.7024	0.4484	1
2319	4716	43.953	0.000	0.7180	0.5303	1
2319	4775	66.995	0.000	0.7300	0.4977	1
2319	5053	60.021	0.000	0.8080	0.5518	1
2319	5090	60.021	0.000	0.8087	0.5769	1
2319	5479	43.954	0.000	0.7047	0.5164	1
2319	5570	41.004	0.000	0.7021	0.5433	1
2323	2381	38.015	0.000	0.7060	0.5094	1
2323	2417	97.053	0.000	0.7419	0.4337	1
2323	2590	0.000	0.000	0.7394	0.3863	1
2323	3758	0.000	0.000	0.7394	0.3863	1
2323	4572	5.005	0.000	0.7088	0.4507	1
2323	5178	97.053	0.000	0.7391	0.4875	1
2325	2356	30.011	0.000	0.8671	0.5740	1
2325	2395	-38.957	0.000	0.8008	0.5404	1
2325	2481	14.016	0.000	0.9460	0.7662	1
2325	2558	-46.021	0.000	0.7652	0.4638	1
2325	2729	-625.257	0.000	0.8281	0.4277	1
2325	2769	192.063	0.000	0.7604	0.7562	1
2325	2806	14.016	0.000	0.9349	0.6967	1
2325	2839	14.016	0.000	0.9298	0.7092	1
2325	2905	14.049	0.000	0.9098	0.6636	1
2325	2974	87.969	0.000	0.8319	0.5701	1
2325	3021	-0.000	0.000	0.9884	0.8386	1
2325	3102	41.000	0.000	0.9195	0.6129	1
2325	3112	-16.989	0.000	0.9522	0.7138	1
2325	3201	30.011	0.000	0.9494	0.7631	1
2325	3210	89.947	0.000	0.8485	0.5564	1
2325	3242	131.011	0.000	0.9210	0.5966	1
2325	3519	24.969	0.000	0.9082	0.6517	1
2325	3540	30.011	0.000	0.8269	0.5600	1
2325	3548	30.011	0.000	0.8782	0.5754	1
2325	3613	-21.022	0.000	0.9222	0.6733	1
2325	3774	-72.084	0.000	0.8118	0.4552	1
2325	3782	131.995	0.000	0.8141	0.5171	1
2325	3793	-105.042	0.000	0.9558	0.6838	1
2325	3818	-40.972	0.000	0.8470	0.5011	1
2325	3855	54.980	0.000	0.7795	0.4764	1
2325	3865	-301.152	0.000	0.7991	0.4316	1
2325	3995	54.979	0.000	0.7397	0.4092	1
2325	4032	24.969	0.000	0.9302	0.6050	1
2325	4131	14.017	0.000	0.9315	0.6962	1
2325	4144	30.010	0.000	0.8193	0.5082	1
2325	4203	192.063	0.000	0.7613	0.6626	1
2325	4309	14.016	0.000	0.9458	0.7391	1
2325	4317	88.003	0.000	0.7480	0.3661	1
2325	4537	87.020	0.000	0.9651	0.7237	1
2325	4624	14.016	0.000	0.9204	0.7391	1
2325	4858	12.000	0.000	0.8883	0.5558	1
2325	4863	-15.995	0.000	0.9217	0.6920	1
2325	4908	-31.042	0.000	0.8347	0.5676	1
2325	5089	-88.080	0.000	0.8206	0.5263	1
2325	5136	192.063	0.000	0.7728	0.7491	1
2325	5140	-24.978	0.000	0.7232	0.3714	1
2325	5189	-5.027	0.000	0.7866	0.5448	1
2325	5298	103.964	0.000	0.8568	0.5731	1
2325	5313	-463.204	0.000	0.8779	0.5148	1
2325	5369	192.063	0.000	0.7574	0.6623	1
2325	5461	41.000	0.000	0.9258	0.6542	1
2325	5565	22.989	0.000	0.8768	0.5836	1
2325	5589	9.009	0.000	0.7553	0.4528	1
2325	5602	103.963	0.000	0.8693	0.5958	1
2325	5610	-31.042	0.000	0.8613	0.5750	1
2326	2407	27.958	0.000	0.7242	0.5933	1
2326	2487	74.037	0.000	0.7750	0.7187	1
2326	2538	15.995	0.000	0.8096	0.7830	1
2326	2573	74.037	0.000	0.7089	0.5886	1
2326	2661	-28.032	0.000	0.7588	0.6278	1
2326	2703	44.063	0.000	0.7166	0.5936	1
2326	2709	18.010	0.000	0.7374	0.6731	1
2326	2767	-30.047	0.000	0.7519	0.6202	1
2326	2778	-20.026	0.000	0.7087	0.7000	1
2326	2880	90.031	0.000	0.7243	0.6770	1
2326	2904	18.010	0.000	0.7328	0.6686	1
2326	2923	100.052	0.000	0.7074	0.6979	1
2326	3086	66.047	0.000	0.7018	0.6180	1
2326	3145	-18.011	0.000	0.7455	0.6398	1
2326	3217	140.083	0.000	0.7130	0.6459	1
2326	3253	-28.031	0.000	0.7205	0.6383	1
2326	3278	90.031	0.000	0.7167	0.6034	1
2326	3304	18.010	0.000	0.7068	0.5834	1
2326	3409	60.057	0.000	0.7242	0.6045	1
2326	3410	-2.016	0.000	0.7792	0.6867	1
2326	3648	15.995	0.000	0.8096	0.7830	1
2326	3743	72.021	0.000	0.7846	0.7119	1
2326	4196	-0.000	0.000	0.7606	0.5800	1
2326	4231	0.000	0.000	0.7600	0.6223	1
2326	4271	-90.121	0.000	0.7383	0.6823	1
2326	4334	-320.272	0.000	0.7046	0.5971	1
2326	4367	-10.021	0.000	0.7104	0.5467	1
2326	4430	-2.016	0.000	0.7608	0.6551	1
2326	4510	15.995	0.000	0.8004	0.7136	1
2326	4527	18.010	0.000	0.7568	0.6331	1
2326	4597	74.037	0.000	0.7082	0.6640	1
2326	4878	31.990	0.000	0.7817	0.7151	1
2326	4884	-53.048	0.000	0.7173	0.6494	1
2326	4889	2.015	0.000	0.7160	0.5848	1
2326	5049	114.068	0.000	0.7590	0.6084	1
2326	5071	140.083	0.000	0.7221	0.5836	1
2326	5112	-12.038	0.000	0.7373	0.6313	1
2326	5268	15.995	0.000	0.7344	0.6695	1
2326	5356	-66.047	0.000	0.7250	0.6860	1
2326	5582	-3.959	0.000	0.7582	0.6927	1
2326	5622	-42.047	0.000	0.7788	0.7401	1
2327	2497	505.353	0.000	0.7702	0.5144	1
2327	2541	701.572	0.000	0.8016	0.5481	1
2327	2865	425.290	0.000	0.8243	0.5453	1
2327	3560	491.337	0.000	0.7575	0.4921	1
2327	3819	423.274	0.000	0.8089	0.5557	1
2327	3880	481.352	0.000	0.7699	0.5151	1
2327	4223	463.305	0.000	0.7849	0.4825	1
2327	4228	417.358	0.000	0.7545	0.5167	1
2327	4248	479.337	0.000	0.8960	0.6190	1
2327	4480	465.321	0.000	0.8103	0.5437	1
2327	4660	415.342	0.000	0.7655	0.6252	1
2327	4672	451.306	0.000	0.8264	0.6314	1
2327	4695	437.326	0.000	0.7161	0.4739	1
2327	4783	423.310	0.000	0.7589	0.5781	1
2327	5018	479.336	0.000	0.8942	0.5613	1
2327	5044	435.311	0.000	0.7546	0.5687	1
2327	5078	449.289	0.000	0.8019	0.5282	1
2327	5252	491.336	0.000	0.7499	0.4889	1
2327	5403	463.305	0.000	0.7992	0.5153	1
2327	5471	477.321	0.000	0.7544	0.4920	1
2327	5531	411.311	0.000	0.7429	0.5542	1
2329	2501	-20.026	0.000	0.7282	0.5649	1
2329	2553	-51.033	0.000	0.7846	0.6356	1
2329	2616	86.037	0.000	0.7786	0.5326	1
2329	2620	-73.052	0.000	0.7724	0.6977	1
2329	3577	-362.137	0.000	0.8008	0.6248	1
2329	4137	-41.027	0.000	0.7155	0.5575	1
2329	4154	68.026	0.000	0.7491	0.4533	1
2329	4220	-57.022	0.000	0.7962	0.5596	1
2329	4245	86.037	0.000	0.7743	0.6017	1
2329	4457	68.026	0.000	0.7505	0.5412	1
2329	4661	68.026	0.000	0.7487	0.5946	1
2329	4676	-380.148	0.000	0.8026	0.6871	1
2329	4854	-34.006	0.000	0.7890	0.5080	1
2329	4922	-35.037	0.000	0.8082	0.6458	1
2329	5039	-37.053	0.000	0.7332	0.6544	1
2329	5168	32.989	0.000	0.7442	0.5283	1
2329	5640	-9.022	0.000	0.7821	0.6444	1
2330	2686	156.149	0.000	0.8826	0.5308	1
2330	2753	150.139	0.000	0.9259	0.6565	1
2330	2841	198.197	0.000	0.9140	0.5776	1
2330	2920	246.198	0.000	0.9333	0.6071	1
2330	2933	26.963	0.000	0.9371	0.6095	1
2330	3090	-2.016	0.000	0.9620	0.7388	1
2330	3096	228.245	0.000	0.9296	0.5810	1
2330	3169	276.245	0.000	0.9331	0.6337	1
2330	3222	224.214	0.000	0.8893	0.4961	1
2330	3226	186.198	0.000	0.9537	0.6794	1
2330	3230	240.244	0.000	0.9336	0.6498	1
2330	3238	-69.969	0.000	0.9262	0.6219	1
2330	3277	-21.985	0.000	0.9498	0.7130	1
2330	3349	158.167	0.000	0.9429	0.6618	1
2330	3355	572.480	0.000	0.9062	0.7198	1
2330	3395	-52.030	0.000	0.9309	0.6521	1
2330	3427	-2.016	0.000	0.9338	0.6140	1
2330	3543	146.183	0.000	0.9177	0.6615	1
2330	3550	218.167	0.000	0.7030	0.4294	1
2330	3644	182.166	0.000	0.9210	0.6145	1
2330	3650	-12.037	0.000	0.9566	0.6854	1
2330	3663	162.140	0.000	0.9131	0.6002	1
2330	3698	14.085	0.000	0.9429	0.6992	1
2330	3777	276.245	0.000	0.9311	0.6532	1
2330	3821	222.196	0.000	0.9213	0.6532	1
2330	3840	248.213	0.000	0.9434	0.6302	1
2330	3842	-24.000	0.000	0.9483	0.6716	1
2330	3951	-118.042	0.000	0.9227	0.6441	1
